status_id,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
15704546335_10154936258711336,0,0,0,0,0,0,0,3,6,0,0,0,50.13636363636363,0.0,0.0
15704546335_10154936220851336,0,0,0,0,0,0,0,1,5,0,2,0,50.333333333333336,2.0,1.0
15704546335_10154936209546336,0,0,0,0,2,0,0,1,6,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154935164421336,0,1,0,0,0,0,0,0,10,1,1,0,50.333333333333336,1.0,0.0
15704546335_10154936239036336,0,0,0,0,0,0,0,0,10,0,4,0,50.411764705882355,1.0,2.0
15704546335_10154935698421336,0,0,0,0,1,0,0,0,7,0,1,0,50.45,0.0,0.0
15704546335_10154935898136336,0,0,0,0,0,0,0,0,8,0,1,0,50.375,1.0,0.0
15704546335_10154936048866336,0,0,0,0,1,1,0,0,5,0,0,0,50.42857142857143,0.0,0.0
15704546335_10154935508746336,0,0,0,0,0,0,0,3,4,2,2,0,50.035714285714285,1.0,0.0
15704546335_10154934958316336,0,0,0,0,0,0,0,0,10,0,1,0,50.42307692307692,1.0,0.0
15704546335_10154934924976336,0,0,0,0,0,0,0,1,9,1,1,0,50.266666666666666,2.0,1.0
15704546335_10154931965426336,0,0,0,0,0,0,0,2,7,1,1,0,50.15625,0.0,0.0
15704546335_10154931961466336,0,0,0,0,0,0,0,0,7,0,2,0,50.40909090909091,0.0,0.0
15704546335_10154931731871336,0,0,0,0,0,0,0,0,5,0,1,0,50.4375,0.0,1.0
15704546335_10154931715541336,0,0,0,0,1,0,0,1,8,0,0,0,50.266666666666666,0.0,0.0
15704546335_10154932184296336,0,0,0,0,0,0,0,0,6,0,1,0,50.4375,0.0,0.0
15704546335_10154931600256336,0,0,0,0,0,0,0,0,11,0,0,0,50.42307692307692,0.0,1.0
15704546335_10154924269406336,0,0,0,0,0,0,0,1,8,0,1,0,50.357142857142854,0.0,0.0
15704546335_10154931977126336,0,0,0,0,0,0,0,1,11,0,1,0,50.30555555555556,0.0,0.0
15704546335_10154927552501336,0,0,0,0,0,0,0,1,9,0,0,0,50.3,0.0,0.0
15704546335_10154928241571336,0,0,0,0,1,0,0,2,8,0,1,0,50.23529411764706,0.0,0.0
15704546335_10154927933611336,0,0,0,0,0,0,0,1,7,0,1,0,50.31818181818182,1.0,0.0
15704546335_10154927368106336,0,0,0,0,0,0,0,0,8,0,0,0,50.4,2.0,1.0
15704546335_10154925252986336,0,0,0,0,1,0,0,0,9,0,2,0,50.35294117647059,0.0,1.0
15704546335_10154927703351336,0,0,0,0,0,0,0,0,7,0,1,0,50.333333333333336,1.0,0.0
15704546335_10154927203961336,0,0,0,0,0,0,0,1,10,0,2,0,50.3235294117647,0.0,0.0
15704546335_10154927197386336,0,0,0,0,1,0,0,1,3,0,1,0,50.285714285714285,0.0,0.0
15704546335_10154924675511336,0,0,0,0,0,0,0,1,8,0,2,0,50.28947368421053,0.0,1.0
15704546335_10154925005176336,0,0,0,0,1,0,0,0,8,0,0,0,50.45,1.0,0.0
15704546335_10154925001271336,0,0,0,0,0,0,0,0,6,0,2,0,50.44444444444444,0.0,2.0
15704546335_10154924846441336,0,0,0,0,0,0,0,0,7,0,1,0,50.44444444444444,0.0,0.0
15704546335_10154924993516336,0,0,0,0,1,0,0,1,6,0,0,0,50.333333333333336,1.0,0.0
15704546335_10154924941286336,0,0,0,0,0,0,0,0,8,0,0,0,50.4,1.0,0.0
15704546335_10154924982801336,0,0,0,0,0,0,0,1,8,0,1,0,50.285714285714285,1.0,0.0
15704546335_10154924689731336,0,0,0,0,0,0,0,1,8,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154924866796336,0,0,0,0,1,0,0,3,4,0,0,0,50.142857142857146,2.0,0.0
15704546335_10154924015651336,0,0,0,0,0,0,0,0,7,0,0,0,50.31818181818182,0.0,0.0
15704546335_10154924728856336,0,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,0.0,0.0
15704546335_10154924655821336,0,0,0,0,1,0,0,0,8,0,0,0,50.333333333333336,0.0,0.0
15704546335_10154925261456336,0,0,0,0,0,0,0,0,11,0,3,0,50.4375,0.0,1.0
15704546335_10154924732301336,0,0,0,0,0,0,0,1,8,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154924676946336,0,0,0,0,0,0,0,1,9,0,1,0,50.3,0.0,1.0
15704546335_10154924561196336,0,0,0,0,0,0,0,0,8,0,2,0,50.45454545454545,1.0,1.0
15704546335_10154924179421336,0,0,0,0,0,0,0,3,5,0,1,0,50.107142857142854,0.0,0.0
15704546335_10154924152411336,0,0,0,1,0,0,0,2,6,0,1,0,50.142857142857146,0.0,2.0
15704546335_10154924032801336,0,0,0,0,0,0,0,0,7,0,0,0,50.388888888888886,0.0,0.0
15704546335_10154923706251336,0,0,0,1,0,0,0,2,5,0,0,0,50.09090909090909,0.0,1.0
15704546335_10154923483571336,0,0,0,0,0,0,0,1,5,0,2,0,50.333333333333336,0.0,2.0
15704546335_10154921532126336,0,0,0,0,1,0,0,0,6,0,2,0,50.375,0.0,0.0
15704546335_10154921014871336,1,0,0,0,0,0,0,2,6,0,0,0,50.208333333333336,1.0,0.0
15704546335_10154921390746336,0,0,0,0,0,0,0,0,11,1,1,0,50.34375,0.0,0.0
15704546335_10154920983516336,0,0,0,0,0,0,0,1,8,1,0,0,50.25,0.0,2.0
15704546335_10154922618971336,0,0,0,0,0,0,0,0,9,0,2,0,50.34375,0.0,1.0
15704546335_10154921456356336,0,0,0,0,0,0,0,0,9,0,3,0,50.46153846153846,1.0,0.0
15704546335_10154921119631336,0,0,0,0,0,0,0,0,7,0,2,0,50.38461538461539,0.0,0.0
15704546335_10154921449741336,0,0,0,0,0,0,0,2,6,0,0,0,50.22222222222222,0.0,0.0
15704546335_10154921606721336,0,0,0,0,0,0,0,0,10,0,0,0,50.3125,1.0,0.0
15704546335_10154921500021336,0,0,0,0,0,0,0,2,4,0,0,0,50.125,0.0,0.0
15704546335_10154920930481336,0,0,0,0,1,0,0,2,7,0,0,0,50.19444444444444,0.0,0.0
15704546335_10154921003486336,0,0,0,0,0,0,0,0,10,0,3,0,50.40625,0.0,1.0
15704546335_10154920994086336,0,0,0,0,0,0,0,0,9,0,1,0,50.38461538461539,0.0,0.0
15704546335_10154921219006336,0,0,0,0,1,0,0,0,5,0,0,0,50.42857142857143,0.0,0.0
15704546335_10154920999046336,0,0,0,0,0,0,0,0,9,0,1,0,50.38461538461539,1.0,0.0
15704546335_10154920774066336,0,0,0,0,0,0,0,2,9,0,2,0,50.28125,0.0,1.0
15704546335_10154920821566336,0,0,0,0,0,0,0,0,7,0,2,0,50.40909090909091,0.0,0.0
15704546335_10154920496971336,0,0,0,1,0,0,0,2,8,0,1,0,50.23076923076923,0.0,1.0
15704546335_10154918122076336,0,0,0,0,0,0,0,1,6,0,0,0,50.27777777777778,0.0,1.0
15704546335_10154918677371336,0,0,0,1,0,0,0,1,7,0,3,0,50.3,1.0,0.0
15704546335_10154917283091336,0,0,0,0,0,0,0,1,5,0,1,0,50.208333333333336,0.0,0.0
15704546335_10154917790241336,0,0,0,0,0,0,0,1,8,0,0,0,50.266666666666666,1.0,0.0
15704546335_10154919020861336,0,0,0,0,1,0,0,1,4,0,1,0,50.3125,0.0,0.0
15704546335_10154918148886336,0,0,0,1,0,0,0,1,8,0,0,0,50.23076923076923,1.0,0.0
15704546335_10154919249951336,0,0,0,0,0,0,0,0,8,0,2,0,50.38461538461539,1.0,0.0
15704546335_10154919142061336,0,0,0,0,1,0,0,0,8,0,2,0,50.458333333333336,0.0,0.0
15704546335_10154919024561336,0,0,0,0,1,0,0,2,7,0,2,0,50.266666666666666,0.0,1.0
15704546335_10154918155701336,0,0,0,0,1,0,0,2,8,0,1,0,50.3,0.0,0.0
15704546335_10154918341376336,0,0,0,1,0,0,0,3,6,1,1,0,50.07692307692308,0.0,0.0
15704546335_10154917505031336,0,0,0,0,0,0,0,0,8,0,2,0,50.38461538461539,0.0,0.0
15704546335_10154917787541336,0,0,0,1,0,0,0,1,11,0,1,0,50.26315789473684,2.0,1.0
15704546335_10154917302861336,0,0,0,1,0,0,0,1,10,0,1,0,50.26470588235294,0.0,1.0
15704546335_10154917464911336,0,0,0,0,0,0,0,0,11,0,0,0,50.392857142857146,0.0,0.0
15704546335_10154917260111336,0,0,0,0,0,0,0,0,8,0,2,0,50.38461538461539,0.0,0.0
15704546335_10154917121921336,0,0,0,0,0,0,0,1,9,0,0,0,50.30769230769231,0.0,0.0
15704546335_10154917021446336,0,0,0,1,1,0,0,1,6,0,3,0,50.30769230769231,0.0,1.0
15704546335_10154915563886336,0,0,0,0,0,0,0,1,8,0,1,0,50.34615384615385,0.0,0.0
15704546335_10154915570826336,0,0,0,1,0,0,0,2,8,1,1,0,50.14705882352941,0.0,1.0
15704546335_10154914693371336,0,0,0,0,1,0,0,1,7,0,2,0,50.375,2.0,0.0
15704546335_10154915186816336,0,0,0,2,0,0,0,0,8,0,0,0,50.233333333333334,0.0,1.0
15704546335_10154915862951336,0,0,0,0,1,0,0,1,8,0,2,0,50.333333333333336,2.0,0.0
15704546335_10154914643436336,0,0,0,0,0,0,0,2,9,0,2,0,50.3,0.0,2.0
15704546335_10154914937546336,0,0,0,0,0,0,0,0,10,0,2,0,50.333333333333336,0.0,1.0
15704546335_10154916005961336,0,0,0,2,0,0,0,2,8,0,0,0,50.111111111111114,2.0,1.0
15704546335_10154915726866336,0,0,0,0,0,0,0,0,11,0,0,0,50.392857142857146,0.0,0.0
15704546335_10154914083996336,0,0,0,0,1,0,0,1,9,1,3,0,50.31578947368421,3.0,0.0
15704546335_10154913828096336,0,0,0,0,0,0,0,1,8,0,1,0,50.266666666666666,0.0,0.0
15704546335_10154915115671336,0,0,0,0,0,0,0,0,8,0,2,0,50.416666666666664,0.0,0.0
15704546335_10154914653991336,0,0,0,0,1,0,0,3,5,2,0,0,50.05882352941177,1.0,0.0
15704546335_10154914591181336,0,0,0,1,0,0,0,0,8,0,0,0,50.31818181818182,0.0,1.0
15704546335_10154914565536336,0,0,0,0,0,0,0,0,9,0,1,0,50.38461538461539,0.0,1.0
15704546335_10154914479601336,0,0,0,0,0,0,0,1,9,0,1,0,50.32142857142857,2.0,0.0
15704546335_10154914314991336,0,0,0,0,0,0,0,0,6,0,2,0,50.44444444444444,3.0,0.0
15704546335_10154914035651336,0,0,0,0,0,0,0,0,10,0,1,0,50.392857142857146,0.0,0.0
15704546335_10154913819851336,0,0,0,0,0,0,0,0,7,0,1,0,50.4,1.0,1.0
15704546335_10154912273141336,0,0,0,0,0,0,0,0,10,0,1,0,50.36666666666667,0.0,1.0
15704546335_10154911358656336,0,0,0,0,0,0,0,1,6,2,0,0,50.11538461538461,0.0,0.0
15704546335_10154911537166336,0,0,0,0,0,0,0,2,6,0,2,0,50.27272727272727,0.0,0.0
15704546335_10154911600906336,0,0,0,0,0,0,0,1,7,0,1,0,50.35,2.0,0.0
15704546335_10154911597391336,0,0,0,0,0,0,0,1,8,0,1,0,50.333333333333336,1.0,0.0
15704546335_10154910928746336,0,0,0,0,0,0,0,0,7,0,0,0,50.35,0.0,2.0
15704546335_10154911628726336,0,0,0,0,0,0,0,1,6,0,1,0,50.27272727272727,0.0,2.0
15704546335_10154912038471336,0,0,0,0,0,0,0,0,7,0,0,0,50.291666666666664,0.0,1.0
15704546335_10154911593671336,0,0,0,0,0,0,0,0,8,0,0,0,50.4,1.0,2.0
15704546335_10154912078666336,0,0,0,0,1,0,0,1,8,0,1,0,50.3125,1.0,1.0
15704546335_10154911538176336,0,0,0,0,0,0,0,4,11,1,0,0,50.130434782608695,0.0,0.0
15704546335_10154911964846336,0,0,0,0,0,0,0,1,8,0,3,0,50.357142857142854,0.0,1.0
15704546335_10154911836091336,0,0,0,0,0,0,0,1,6,0,2,0,50.31818181818182,0.0,0.0
15704546335_10154911440156336,0,0,0,0,1,0,0,3,4,0,0,0,50.166666666666664,0.0,2.0
15704546335_10154910965646336,0,0,0,0,1,0,0,0,6,0,1,0,50.44444444444444,0.0,0.0
15704546335_10154910837686336,0,0,0,1,0,0,0,3,7,3,2,0,50.04761904761905,1.0,1.0
15704546335_10154910633126336,0,0,0,0,2,0,0,0,6,0,1,0,50.375,0.0,1.0
15704546335_10154910530371336,0,0,0,0,0,0,0,0,7,0,2,0,50.45,0.0,1.0
15704546335_10154908116411336,0,0,0,0,1,0,0,1,7,0,2,0,50.26470588235294,0.0,0.0
15704546335_10154908003906336,0,0,0,0,0,0,0,1,8,0,0,0,50.233333333333334,1.0,0.0
15704546335_10154907940541336,0,0,0,0,0,0,0,1,8,0,1,0,50.285714285714285,2.0,0.0
15704546335_10154907954761336,0,0,0,0,0,0,0,1,6,0,1,0,50.35,0.0,0.0
15704546335_10154907738791336,0,0,0,0,0,0,0,2,8,0,1,0,50.21875,1.0,0.0
15704546335_10154907750661336,0,0,0,0,0,0,0,0,12,0,2,0,50.36842105263158,2.0,0.0
15704546335_10154907735486336,0,0,0,0,0,0,0,1,8,0,0,0,50.291666666666664,0.0,0.0
15704546335_10154907664761336,0,0,0,0,1,0,0,0,8,0,1,0,50.38461538461539,0.0,0.0
15704546335_10154907957831336,0,0,0,0,0,0,0,0,9,1,0,0,50.285714285714285,0.0,1.0
15704546335_10154907428411336,0,0,0,0,0,0,0,2,6,1,0,0,50.13636363636363,0.0,0.0
15704546335_10154904881226336,0,0,0,0,0,0,0,0,9,0,2,0,50.392857142857146,0.0,1.0
15704546335_10154907238341336,0,0,0,1,0,0,0,1,11,1,0,0,50.22222222222222,0.0,0.0
15704546335_10154905090356336,0,0,0,0,0,0,0,1,6,0,2,0,50.291666666666664,1.0,0.0
15704546335_10154905150501336,0,0,0,0,0,0,0,0,9,0,0,0,50.375,1.0,2.0
15704546335_10154904441021336,0,0,0,0,0,0,0,1,5,0,2,0,50.27272727272727,0.0,0.0
15704546335_10154905108976336,0,0,0,1,0,0,0,1,7,0,0,0,50.17857142857143,0.0,0.0
15704546335_10154902972516336,0,0,0,0,0,0,0,0,8,0,0,0,50.44444444444444,0.0,2.0
15704546335_10154904715776336,0,0,0,0,0,0,0,0,10,0,2,0,50.4,0.0,4.0
15704546335_10154905191576336,0,0,0,0,0,0,0,1,2,0,0,0,50.1,0.0,0.0
15704546335_10154904742366336,0,0,0,0,0,0,0,0,6,0,1,0,50.388888888888886,0.0,0.0
15704546335_10154904520751336,0,0,0,0,0,0,0,1,5,0,0,0,50.3125,1.0,0.0
15704546335_10154904403386336,0,0,0,0,0,0,0,0,8,0,1,0,50.32142857142857,1.0,0.0
15704546335_10154904318741336,0,0,0,0,0,0,0,0,7,0,0,0,50.388888888888886,0.0,1.0
15704546335_10154904121971336,0,0,0,0,0,0,0,0,6,0,1,0,50.333333333333336,3.0,0.0
15704546335_10154901426986336,0,0,0,0,0,0,0,1,7,0,0,0,50.27272727272727,3.0,0.0
15704546335_10154902213771336,0,0,0,0,0,0,0,2,7,0,2,0,50.21875,0.0,3.0
15704546335_10154901342961336,0,0,0,0,0,0,0,1,6,0,1,0,50.27272727272727,2.0,0.0
15704546335_10154902179931336,0,0,0,1,1,0,0,0,7,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154902191846336,0,0,0,0,0,0,0,1,8,1,1,0,50.25,0.0,0.0
15704546335_10154901439446336,0,0,0,0,0,0,0,0,9,0,2,0,50.392857142857146,0.0,1.0
15704546335_10154902885666336,0,0,0,0,0,0,0,1,10,0,2,0,50.30555555555556,0.0,0.0
15704546335_10154902171926336,0,0,0,2,0,0,0,1,10,0,0,0,50.23529411764706,2.0,0.0
15704546335_10154902272211336,1,0,0,0,1,0,0,2,8,1,0,0,50.18181818181818,4.0,0.0
15704546335_10154901384981336,0,0,0,0,0,0,0,1,7,0,1,0,50.35,0.0,1.0
15704546335_10154901028651336,0,0,0,0,1,0,0,2,4,0,3,0,50.27272727272727,0.0,0.0
15704546335_10154900931616336,0,0,0,0,0,0,0,0,9,0,1,0,50.392857142857146,0.0,0.0
15704546335_10154898889891336,0,0,0,1,0,0,0,2,6,0,0,0,50.11538461538461,0.0,0.0
15704546335_10154898402686336,0,0,0,1,0,0,0,0,9,0,1,0,50.3,0.0,0.0
15704546335_10154898773016336,0,0,0,0,0,0,0,0,5,0,0,0,50.416666666666664,0.0,2.0
15704546335_10154898933096336,0,0,0,0,0,0,0,1,8,0,0,0,50.266666666666666,1.0,1.0
15704546335_10154899746741336,0,0,0,1,0,0,0,1,8,0,2,0,50.26315789473684,0.0,1.0
15704546335_10154898856731336,0,0,0,0,0,0,0,1,13,0,0,0,50.333333333333336,0.0,1.0
15704546335_10154899703291336,0,0,0,1,1,0,0,1,5,0,1,0,50.2,0.0,0.0
15704546335_10154898746416336,0,0,0,0,0,0,0,0,10,0,0,0,50.357142857142854,0.0,2.0
15704546335_10154898978671336,0,0,0,0,0,0,0,0,9,0,2,0,50.392857142857146,0.0,1.0
15704546335_10154898971201336,0,0,0,0,2,0,0,1,5,1,2,0,50.26923076923077,1.0,0.0
15704546335_10154898817056336,0,0,0,0,0,0,0,2,7,0,3,0,50.266666666666666,2.0,1.0
15704546335_10154898411496336,0,0,0,0,1,0,0,1,7,0,1,0,50.333333333333336,0.0,1.0
15704546335_10154898415556336,0,0,0,0,0,0,0,0,9,0,3,0,50.42857142857143,0.0,0.0
15704546335_10154897968921336,0,0,0,0,0,0,0,0,8,0,2,0,50.38461538461539,0.0,1.0
15704546335_10154897854056336,0,0,0,0,1,0,0,1,7,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154897497361336,0,0,0,0,0,0,0,1,7,1,2,0,50.291666666666664,2.0,2.0
15704546335_10154894166541336,0,0,0,0,0,0,0,1,6,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154894952666336,0,0,0,0,0,0,0,0,8,0,1,0,50.416666666666664,0.0,1.0
15704546335_10154895430991336,0,0,0,0,1,0,0,0,9,0,1,0,50.34375,0.0,0.0
15704546335_10154895092121336,0,0,0,0,1,0,0,0,7,0,1,0,50.45,0.0,1.0
15704546335_10154895755611336,0,0,0,0,0,0,0,0,9,0,2,0,50.458333333333336,1.0,0.0
15704546335_10154895546541336,0,0,0,1,0,0,0,4,7,2,0,0,50.04347826086956,1.0,0.0
15704546335_10154896441496336,0,0,0,0,0,0,0,1,7,1,2,0,50.291666666666664,2.0,2.0
15704546335_10154895802611336,0,0,0,1,0,0,0,0,9,0,1,0,50.28125,1.0,0.0
15704546335_10154895703541336,0,0,0,0,1,0,0,0,10,0,1,0,50.4,0.0,1.0
15704546335_10154895160271336,0,0,0,0,0,0,0,1,6,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154894420896336,0,0,0,0,0,0,0,0,8,0,1,0,50.375,0.0,1.0
15704546335_10154894425171336,0,0,0,0,1,0,0,2,5,1,1,0,50.166666666666664,0.0,1.0
15704546335_10154894317911336,0,0,0,0,0,0,0,2,4,0,1,0,50.15,0.0,0.0
15704546335_10154894102271336,0,0,0,1,0,0,0,2,5,1,0,0,50.041666666666664,0.0,0.0
15704546335_10154894112801336,0,0,0,0,0,0,0,2,7,0,1,0,50.25,1.0,0.0
15704546335_10154894090411336,0,0,0,1,0,0,0,1,7,0,2,0,50.233333333333334,0.0,0.0
15704546335_10154893949456336,0,0,0,0,0,0,0,1,3,0,0,0,50.2,0.0,0.0
15704546335_10154890758131336,0,0,0,0,1,0,0,1,8,0,3,0,50.392857142857146,0.0,1.0
15704546335_10154890241781336,0,0,0,0,1,0,0,0,8,0,0,0,50.40909090909091,2.0,0.0
15704546335_10154891004341336,0,0,0,0,0,0,0,0,7,0,0,0,50.4375,0.0,0.0
15704546335_10154890214011336,0,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,0.0,1.0
15704546335_10154890275771336,0,0,0,0,0,0,0,1,6,1,1,0,50.208333333333336,1.0,0.0
15704546335_10154890842946336,0,0,0,0,0,0,0,1,6,0,1,0,50.333333333333336,2.0,0.0
15704546335_10154890450651336,0,0,0,0,0,0,0,0,8,0,1,0,50.45,0.0,0.0
15704546335_10154890732261336,0,0,0,1,0,0,0,3,6,0,4,0,50.1875,0.0,2.0
15704546335_10154891119986336,0,0,0,0,0,0,0,2,9,0,0,0,50.266666666666666,0.0,0.0
15704546335_10154890128456336,0,0,0,1,0,0,0,1,6,0,3,0,50.291666666666664,0.0,1.0
15704546335_10154890809891336,0,0,0,0,0,0,0,1,8,0,0,0,50.26923076923077,1.0,0.0
15704546335_10154890662601336,0,0,0,0,1,0,0,0,8,0,0,0,50.40909090909091,0.0,1.0
15704546335_10154889796541336,0,0,0,0,0,0,0,0,10,0,4,0,50.46666666666667,0.0,1.0
15704546335_10154889753656336,0,0,0,1,0,0,0,2,5,0,1,0,50.13636363636363,0.0,1.0
15704546335_10154889511421336,0,0,0,0,1,1,0,2,4,0,0,0,50.166666666666664,0.0,2.0
15704546335_10154888859491336,0,0,0,0,0,0,0,0,8,0,1,0,50.3,1.0,1.0
15704546335_10154888496356336,0,0,0,0,1,0,0,1,7,0,2,0,50.27777777777778,0.0,0.0
15704546335_10154885637906336,0,0,0,0,0,0,0,1,10,0,0,0,50.26470588235294,1.0,2.0
15704546335_10154885813866336,0,0,0,0,0,0,0,0,5,0,0,0,50.416666666666664,0.0,0.0
15704546335_10154885606006336,0,0,0,0,0,0,0,1,5,0,0,0,50.25,1.0,2.0
15704546335_10154886323091336,0,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,1.0,0.0
15704546335_10154885795801336,0,0,0,0,1,0,0,1,6,0,1,0,50.25,0.0,0.0
15704546335_10154887204981336,0,0,0,0,0,0,0,0,7,0,0,0,50.31818181818182,0.0,0.0
15704546335_10154886092281336,0,0,0,0,0,0,0,2,7,0,2,0,50.19444444444444,0.0,0.0
15704546335_10154886161686336,0,0,0,0,0,0,0,0,5,0,1,0,50.375,0.0,0.0
15704546335_10154885795681336,0,0,0,0,0,0,0,0,7,0,1,0,50.44444444444444,0.0,1.0
15704546335_10154885900206336,0,0,0,0,0,0,0,1,8,0,1,0,50.333333333333336,0.0,1.0
15704546335_10154885801141336,0,0,0,0,1,0,0,0,8,0,1,0,50.416666666666664,0.0,0.0
15704546335_10154885872861336,0,0,0,0,0,0,0,0,10,0,1,0,50.42307692307692,0.0,0.0
15704546335_10154885717771336,0,0,0,0,0,0,0,0,8,0,0,0,50.44444444444444,1.0,0.0
15704546335_10154885256701336,0,0,0,1,0,0,0,1,8,0,0,0,50.21875,0.0,1.0
15704546335_10154885547256336,0,0,0,0,1,0,0,0,5,0,1,0,50.4375,0.0,1.0
15704546335_10154885474301336,0,0,0,0,0,0,0,0,7,0,1,0,50.40909090909091,2.0,0.0
15704546335_10154885421821336,0,0,0,0,0,0,0,2,8,1,0,0,50.21875,3.0,0.0
15704546335_10154885192151336,0,0,0,1,2,0,0,1,6,2,2,0,50.1764705882353,1.0,1.0
15704546335_10154884865811336,0,0,0,0,0,0,0,0,8,0,0,0,50.285714285714285,0.0,1.0
15704546335_10154884673221336,0,0,0,0,1,0,0,1,7,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154882777001336,0,0,0,0,1,0,0,1,4,0,1,0,50.22727272727273,0.0,1.0
15704546335_10154882019866336,0,0,0,0,0,0,0,0,8,0,0,0,50.23529411764706,0.0,0.0
15704546335_10154881986091336,0,0,0,0,0,0,0,0,9,0,0,0,50.375,1.0,0.0
15704546335_10154881964036336,0,0,0,0,0,0,0,0,10,0,2,0,50.4,1.0,0.0
15704546335_10154882366426336,0,0,0,0,0,0,0,0,9,0,1,0,50.357142857142854,0.0,0.0
15704546335_10154881729916336,0,0,0,1,0,0,0,0,9,0,1,0,50.26470588235294,0.0,0.0
15704546335_10154881461011336,0,0,0,0,0,0,0,2,5,0,0,0,50.125,0.0,0.0
15704546335_10154877915156336,0,0,0,0,0,0,0,0,7,0,0,0,50.25,0.0,1.0
15704546335_10154881521626336,0,0,0,0,0,0,0,2,7,1,1,0,50.15625,0.0,1.0
15704546335_10154881898216336,0,0,0,0,0,0,0,0,8,0,1,0,50.375,1.0,0.0
15704546335_10154881984161336,1,0,0,0,0,0,0,0,9,0,1,0,50.416666666666664,0.0,1.0
15704546335_10154881079171336,0,0,0,0,0,0,0,1,5,0,0,0,50.22222222222222,0.0,1.0
15704546335_10154874807956336,0,0,0,0,0,0,0,1,6,0,0,0,50.27777777777778,1.0,1.0
15704546335_10154875105066336,0,0,0,0,0,0,0,1,8,0,2,0,50.3125,0.0,0.0
15704546335_10154877426641336,0,0,0,0,2,0,0,0,6,0,2,0,50.357142857142854,0.0,1.0
15704546335_10154877829261336,0,0,0,0,0,0,0,0,7,0,1,0,50.4,1.0,0.0
15704546335_10154877821841336,0,0,0,0,1,0,0,0,7,0,2,0,50.45454545454545,0.0,0.0
15704546335_10154878553371336,0,0,0,0,1,0,0,1,4,0,0,0,50.25,1.0,0.0
15704546335_10154878693396336,0,0,0,0,1,0,0,1,5,0,3,0,50.30769230769231,1.0,0.0
15704546335_10154878033096336,0,0,0,0,1,0,0,1,6,0,3,0,50.3125,0.0,2.0
15704546335_10154879353796336,0,0,0,0,1,0,0,1,6,0,2,0,50.30769230769231,0.0,3.0
15704546335_10154877463056336,0,0,0,0,0,0,0,0,7,0,1,0,50.4,1.0,0.0
15704546335_10154878836001336,0,0,0,0,0,0,0,2,9,0,2,0,50.25,0.0,1.0
15704546335_10154878301291336,0,0,0,0,0,0,0,0,7,0,0,0,50.35,0.0,0.0
15704546335_10154878287661336,0,0,0,1,0,0,0,3,7,0,0,0,50.088235294117645,1.0,0.0
15704546335_10154877423576336,0,0,0,0,0,0,0,0,6,0,1,0,50.388888888888886,0.0,1.0
15704546335_10154877318901336,0,0,0,0,1,0,0,0,12,0,2,0,50.44117647058823,0.0,0.0
15704546335_10154875132416336,0,0,0,0,1,0,0,0,7,0,1,0,50.375,0.0,1.0
15704546335_10154874904706336,0,0,0,0,0,0,0,1,8,0,0,0,50.26923076923077,0.0,0.0
15704546335_10154875092936336,0,0,0,0,0,0,0,0,9,0,0,0,50.40909090909091,0.0,2.0
15704546335_10154875110411336,0,0,0,0,2,0,0,0,6,0,2,0,50.38461538461539,0.0,1.0
15704546335_10154874912286336,0,0,0,1,0,0,0,2,6,0,1,0,50.166666666666664,1.0,0.0
15704546335_10154866883181336,0,0,0,1,1,1,0,0,3,0,1,0,50.25,1.0,0.0
15704546335_10154874959026336,0,0,0,0,0,0,0,1,9,0,1,0,50.375,3.0,1.0
15704546335_10154875155416336,0,0,0,0,0,0,0,0,8,0,1,0,50.375,0.0,0.0
15704546335_10154875947601336,0,0,0,1,0,0,0,0,8,1,1,0,50.233333333333334,0.0,0.0
15704546335_10154874553061336,0,0,0,1,0,0,0,1,6,0,1,0,50.1875,0.0,0.0
15704546335_10154874506941336,0,0,0,1,0,0,0,3,9,2,0,0,50.09090909090909,0.0,1.0
15704546335_10154875122311336,0,0,0,0,0,0,0,2,7,1,1,0,50.166666666666664,1.0,1.0
15704546335_10154875123566336,0,0,0,0,0,0,0,2,5,0,1,0,50.2,0.0,0.0
15704546335_10154873992441336,0,0,0,0,1,0,0,2,5,0,1,0,50.22727272727273,0.0,3.0
15704546335_10154875198936336,0,0,0,0,0,0,0,1,5,1,2,0,50.25,0.0,0.0
15704546335_10154874832711336,0,0,0,1,0,0,0,1,8,1,0,0,50.17857142857143,0.0,0.0
15704546335_10154874547346336,0,0,0,0,1,0,0,1,7,0,1,0,50.32142857142857,1.0,1.0
15704546335_10154874427271336,0,0,0,0,0,0,0,0,8,0,1,0,50.375,0.0,2.0
