status_id,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
95475020353_10159447563640354,0,0,0,0,0,0,0,0,9,0,1,0,50.45454545454545,0.0,0.0
95475020353_10159447399305354,0,0,0,0,2,0,0,0,7,0,0,0,50.32142857142857,0.0,1.0
95475020353_10159447227425354,0,0,0,0,1,0,0,1,7,0,1,0,50.266666666666666,1.0,1.0
95475020353_10159447179520354,0,0,0,0,0,0,0,0,9,0,3,0,50.42857142857143,1.0,0.0
95475020353_10159447172195354,0,0,0,0,1,0,0,1,12,0,2,0,50.38095238095238,0.0,1.0
95475020353_10159447119475354,0,0,0,0,0,0,0,1,7,1,2,0,50.26923076923077,1.0,2.0
95475020353_10159446837705354,0,0,0,0,0,0,0,0,5,0,1,0,50.42857142857143,0.0,0.0
95475020353_10159446595965354,0,0,0,0,0,0,0,2,9,0,1,0,50.25,1.0,2.0
95475020353_10159446489985354,0,0,0,0,1,0,0,1,7,0,0,0,50.26923076923077,0.0,0.0
95475020353_10159446448965354,0,0,0,1,0,0,0,3,12,1,3,0,50.19230769230769,0.0,1.0
95475020353_10159446403780354,0,0,0,0,1,0,0,1,3,0,0,0,50.285714285714285,0.0,0.0
95475020353_10159446308500354,0,0,0,0,0,0,0,3,9,2,1,0,50.13157894736842,0.0,1.0
95475020353_10159446151895354,0,0,0,0,0,0,0,3,5,0,0,0,50.1,0.0,2.0
95475020353_10159446109100354,0,0,0,1,0,0,0,1,11,1,2,0,50.26190476190476,0.0,2.0
95475020353_10159445872050354,0,0,0,0,0,0,0,2,9,0,2,0,50.28125,0.0,0.0
95475020353_10159445624830354,0,0,0,0,0,0,0,0,9,0,1,0,50.416666666666664,1.0,1.0
95475020353_10159445364920354,0,0,0,0,0,0,0,1,9,0,0,0,50.285714285714285,0.0,0.0
95475020353_10159445234600354,0,0,0,1,2,0,0,1,7,0,0,0,50.25,0.0,1.0
95475020353_10159445186420354,0,0,0,0,1,0,0,2,9,1,1,0,50.21052631578947,0.0,1.0
95475020353_10159445140585354,0,0,0,0,0,0,0,1,12,0,0,0,50.34375,1.0,0.0
95475020353_10159445051255354,0,0,0,0,0,0,0,1,9,0,2,0,50.36666666666667,0.0,0.0
95475020353_10159445019755354,0,0,0,0,1,0,0,1,7,0,1,0,50.25,0.0,0.0
95475020353_10159444993630354,0,0,0,0,0,0,0,0,2,0,0,0,50.333333333333336,0.0,0.0
95475020353_10159444760550354,0,0,0,0,1,0,0,0,7,0,1,0,50.392857142857146,1.0,0.0
95475020353_10159444521955354,0,0,0,0,0,0,0,0,9,0,0,0,50.40909090909091,0.0,1.0
95475020353_10159444490460354,0,0,0,0,0,0,0,1,11,0,1,0,50.28947368421053,1.0,0.0
95475020353_10159444256935354,0,0,0,0,0,0,0,2,12,1,2,0,50.22222222222222,0.0,2.0
95475020353_10159444101170354,0,0,0,2,0,0,0,1,14,0,1,0,50.25925925925926,0.0,2.0
95475020353_10159444075255354,0,0,0,2,0,0,0,1,14,1,2,0,50.28260869565217,1.0,1.0
95475020353_10159444025170354,0,0,0,0,0,0,0,1,13,0,3,0,50.333333333333336,0.0,0.0
95475020353_10159443989370354,0,0,0,0,0,0,0,1,9,0,1,0,50.3,0.0,0.0
95475020353_10159443797715354,0,0,0,0,0,0,0,1,11,0,0,0,50.333333333333336,1.0,2.0
95475020353_10159443590105354,0,0,0,0,0,0,0,0,7,0,1,0,50.36363636363637,0.0,0.0
95475020353_10159443360685354,0,0,0,0,0,0,0,0,9,0,1,0,50.416666666666664,1.0,1.0
95475020353_10159443230345354,0,0,0,0,0,0,0,2,8,0,0,0,50.25,1.0,0.0
95475020353_10159443177360354,0,0,0,1,0,0,0,0,2,0,0,0,50.125,0.0,0.0
95475020353_10159443151790354,0,0,0,1,0,0,0,0,12,0,1,0,50.35294117647059,0.0,0.0
95475020353_10159443040225354,0,0,0,0,0,0,0,0,10,0,1,0,50.42307692307692,1.0,2.0
95475020353_10159442930130354,0,0,0,0,0,0,0,0,6,0,0,0,50.375,0.0,0.0
95475020353_10159442882495354,0,0,0,0,0,0,0,0,12,0,1,0,50.333333333333336,0.0,0.0
95475020353_10159442810720354,0,0,0,2,0,0,0,3,8,0,1,0,50.111111111111114,0.0,0.0
95475020353_10159442791865354,0,0,0,2,0,0,0,0,7,0,2,0,50.26923076923077,0.0,1.0
95475020353_10159442782135354,0,0,0,0,0,0,0,2,5,1,2,0,50.166666666666664,0.0,0.0
95475020353_10159442779480354,0,0,0,0,1,0,0,0,7,0,0,0,50.4,0.0,0.0
95475020353_10159442756125354,0,0,0,0,0,0,0,1,8,0,1,0,50.34615384615385,1.0,0.0
95475020353_10159442742130354,0,0,0,2,1,0,0,0,2,0,0,0,50.083333333333336,1.0,0.0
95475020353_10159442447330354,0,0,0,0,2,1,0,1,6,0,1,0,50.28125,0.0,1.0
95475020353_10159441673035354,0,0,0,1,0,0,0,2,7,0,2,0,50.1875,1.0,1.0
95475020353_10159441491505354,0,0,0,1,0,0,0,1,8,0,1,1,50.2,1.0,2.0
95475020353_10159441395015354,0,0,0,1,2,0,0,3,4,0,1,0,50.1,0.0,1.0
95475020353_10159441296875354,0,0,0,0,0,0,0,0,9,0,1,0,50.45454545454545,0.0,0.0
95475020353_10159441257720354,0,0,0,0,0,0,0,0,4,0,0,0,50.4,0.0,0.0
95475020353_10159441167245354,0,0,0,0,0,0,0,0,9,0,1,0,50.416666666666664,0.0,1.0
95475020353_10159441011540354,0,0,0,0,0,0,0,0,11,0,2,0,50.43333333333333,0.0,3.0
95475020353_10159440995940354,0,0,0,0,0,0,0,1,7,0,1,0,50.25,0.0,0.0
95475020353_10159440766610354,0,0,0,0,1,0,0,1,3,0,1,0,50.25,0.0,1.0
95475020353_10159440713980354,0,0,0,0,0,0,0,1,7,0,0,0,50.23076923076923,1.0,0.0
95475020353_10159440696885354,0,0,0,0,1,0,0,0,9,0,3,0,50.411764705882355,0.0,0.0
95475020353_10159440550790354,0,0,0,1,0,0,0,0,15,0,3,0,50.404761904761905,1.0,0.0
95475020353_10159440549025354,0,0,0,0,1,0,0,0,9,0,1,0,50.42307692307692,1.0,0.0
95475020353_10159440352815354,0,0,0,2,1,0,0,2,9,0,1,0,50.145833333333336,2.0,0.0
95475020353_10159440132010354,0,0,0,1,0,0,0,0,10,0,0,0,50.26470588235294,3.0,1.0
95475020353_10159439935505354,0,0,0,0,1,1,0,0,5,0,1,0,50.44444444444444,0.0,0.0
95475020353_10159439718025354,1,0,0,0,1,1,0,1,6,0,1,0,50.30769230769231,1.0,0.0
95475020353_10159439479940354,0,0,0,0,1,0,0,0,9,0,1,0,50.30555555555556,2.0,2.0
95475020353_10159439351745354,0,0,0,1,0,0,0,0,9,0,0,0,50.25,0.0,1.0
95475020353_10159439225405354,0,0,0,0,0,0,0,1,7,0,0,0,50.26923076923077,0.0,1.0
95475020353_10159439078440354,0,0,0,0,0,0,0,1,8,0,0,0,50.23684210526316,0.0,0.0
95475020353_10159438932965354,0,0,0,0,1,0,0,1,5,1,4,0,50.285714285714285,1.0,2.0
95475020353_10159438813335354,0,0,0,1,0,0,0,0,8,0,1,0,50.36363636363637,0.0,0.0
95475020353_10159438479280354,0,0,0,2,0,0,0,1,6,0,1,0,50.15384615384615,0.0,0.0
95475020353_10159438472915354,0,0,0,0,0,0,0,0,9,0,2,0,50.42307692307692,0.0,0.0
95475020353_10159438224775354,0,0,0,0,3,0,0,0,7,0,2,0,50.4,0.0,1.0
95475020353_10159438003900354,0,0,0,0,0,0,0,0,9,0,2,0,50.392857142857146,0.0,2.0
95475020353_10159437781805354,0,0,0,1,0,0,0,2,6,0,1,0,50.166666666666664,1.0,1.0
95475020353_10159437559345354,0,0,0,0,0,0,0,0,12,0,2,0,50.46666666666667,0.0,0.0
95475020353_10159437488325354,0,0,0,0,0,0,0,0,3,0,0,0,50.3,0.0,0.0
95475020353_10159437366035354,0,0,0,0,0,0,0,1,8,0,0,0,50.26923076923077,1.0,0.0
95475020353_10159437299440354,1,0,0,1,0,0,0,1,8,0,3,0,50.26470588235294,0.0,0.0
95475020353_10159437241740354,0,0,0,1,2,0,0,3,4,0,1,0,50.1,0.0,1.0
95475020353_10159437148480354,0,0,0,0,0,0,0,0,3,0,0,0,50.375,0.0,0.0
95475020353_10159437133280354,0,0,0,0,0,0,0,1,6,0,0,0,50.208333333333336,0.0,0.0
95475020353_10159436995470354,0,0,0,0,0,0,0,0,11,0,3,0,50.411764705882355,0.0,0.0
95475020353_10159436962705354,0,0,0,0,1,0,0,1,9,1,1,0,50.294117647058826,0.0,0.0
95475020353_10159436888320354,0,0,0,0,1,0,0,0,8,0,1,0,50.416666666666664,0.0,0.0
95475020353_10159436881655354,0,0,0,0,1,0,0,0,6,0,0,0,50.4375,1.0,0.0
95475020353_10159436731705354,0,0,0,0,1,0,0,0,11,0,1,0,50.43333333333333,0.0,2.0
95475020353_10159436647960354,0,0,0,0,2,0,0,4,5,0,1,0,50.13333333333333,2.0,0.0
95475020353_10159436587760354,0,0,0,0,0,0,0,1,8,0,0,0,50.233333333333334,0.0,0.0
95475020353_10159435896670354,0,0,0,0,1,0,0,1,8,0,2,0,50.357142857142854,0.0,0.0
95475020353_10159435489430354,0,0,0,0,0,0,0,1,8,0,1,0,50.30769230769231,2.0,0.0
95475020353_10159435358685354,0,0,0,0,1,0,0,0,10,0,1,0,50.35294117647059,0.0,1.0
95475020353_10159435259770354,0,0,0,0,1,0,0,2,3,1,0,0,50.04545454545455,0.0,0.0
95475020353_10159435180955354,0,0,0,0,1,0,0,0,10,0,2,0,50.40625,1.0,0.0
95475020353_10159435160240354,0,0,0,0,0,0,0,1,7,1,0,0,50.25,0.0,0.0
95475020353_10159434942505354,0,0,0,0,1,0,0,1,5,1,1,0,50.19230769230769,0.0,2.0
95475020353_10159434664085354,0,0,0,0,0,0,0,4,8,0,1,0,50.125,0.0,0.0
95475020353_10159434559520354,0,0,0,0,0,0,0,0,11,0,2,0,50.43333333333333,0.0,1.0
95475020353_10159434357080354,0,0,0,0,1,0,0,0,6,0,0,0,50.4375,0.0,0.0
95475020353_10159434268255354,0,0,0,0,0,0,0,0,14,0,0,0,50.388888888888886,0.0,2.0
95475020353_10159434085800354,0,0,0,0,2,0,0,0,10,0,1,0,50.35,0.0,0.0
95475020353_10159434082670354,0,0,0,0,0,0,0,0,2,0,0,0,50.333333333333336,0.0,0.0
95475020353_10159433994105354,0,0,0,0,0,0,0,0,9,0,2,0,50.458333333333336,0.0,0.0
95475020353_10159433951750354,0,0,0,1,1,0,0,0,8,0,0,0,50.333333333333336,0.0,0.0
95475020353_10159433844140354,0,0,0,0,0,0,0,2,10,0,0,0,50.23684210526316,0.0,0.0
95475020353_10159433809735354,0,0,0,1,2,0,0,1,10,0,0,0,50.3125,0.0,1.0
95475020353_10159433726865354,0,0,0,0,1,0,0,0,7,0,1,0,50.375,0.0,3.0
95475020353_10159433628090354,0,0,0,0,0,0,0,0,7,0,1,0,50.333333333333336,0.0,0.0
95475020353_10159433602660354,0,0,0,0,2,0,0,5,6,1,2,0,50.08,0.0,1.0
95475020353_10159433418590354,0,0,0,0,0,0,0,0,3,0,1,0,50.416666666666664,0.0,0.0
95475020353_10159433412700354,0,0,0,0,0,0,0,1,10,1,2,0,50.26086956521739,1.0,0.0
95475020353_10159433327535354,0,0,0,0,0,0,0,0,9,0,2,0,50.392857142857146,0.0,0.0
95475020353_10159433204475354,0,0,0,0,0,0,0,1,9,0,0,0,50.32142857142857,1.0,0.0
95475020353_10159433197325354,0,0,0,0,1,0,0,1,16,0,0,0,50.4,0.0,3.0
95475020353_10159433176175354,0,0,0,0,0,0,0,0,9,0,1,0,50.333333333333336,1.0,2.0
95475020353_10159432980195354,0,0,0,0,0,0,0,3,6,1,0,0,50.083333333333336,0.0,0.0
95475020353_10159432957560354,0,0,0,0,2,0,0,0,8,0,1,0,50.36666666666667,0.0,0.0
95475020353_10159432584660354,0,0,0,0,0,0,0,2,7,0,3,0,50.285714285714285,1.0,0.0
95475020353_10159432208140354,0,0,0,0,0,0,0,0,10,0,2,0,50.375,0.0,0.0
95475020353_10159432158875354,0,0,0,0,0,0,0,1,8,0,1,0,50.285714285714285,1.0,0.0
95475020353_10159432033025354,0,0,0,0,0,0,0,1,7,0,1,0,50.291666666666664,0.0,1.0
95475020353_10159431934285354,0,0,0,0,0,0,0,1,8,0,0,0,50.36363636363637,0.0,1.0
95475020353_10159431688845354,0,0,0,0,0,0,0,0,11,0,2,0,50.43333333333333,0.0,0.0
95475020353_10159431495075354,0,0,0,0,1,0,0,0,14,1,1,0,50.32608695652174,0.0,4.0
95475020353_10159431447555354,0,0,0,0,1,0,0,1,6,0,1,0,50.35,0.0,3.0
95475020353_10159431201675354,0,0,0,0,1,0,0,2,5,1,1,0,50.15625,0.0,1.0
95475020353_10159431072025354,0,0,0,1,1,0,0,3,7,0,2,0,50.18421052631579,1.0,0.0
95475020353_10159430953795354,0,0,0,0,0,0,0,0,9,0,0,0,50.32142857142857,0.0,1.0
95475020353_10159430865385354,0,0,0,0,0,0,0,1,8,0,1,0,50.266666666666666,0.0,2.0
95475020353_10159430675110354,0,0,0,0,1,0,0,0,8,0,1,0,50.357142857142854,0.0,2.0
95475020353_10159430630340354,0,0,0,1,1,0,0,1,9,0,1,0,50.28125,0.0,0.0
95475020353_10159430542405354,0,1,0,1,0,0,0,2,8,0,1,0,50.166666666666664,0.0,0.0
95475020353_10159430435670354,0,0,0,0,0,0,0,0,11,0,1,0,50.46153846153846,0.0,1.0
95475020353_10159430319050354,0,0,0,0,1,0,0,0,10,0,2,0,50.35,2.0,2.0
95475020353_10159430090135354,0,0,0,0,1,0,0,2,5,0,1,0,50.22727272727273,2.0,0.0
95475020353_10159429555710354,0,0,0,0,0,0,0,1,8,0,1,0,50.285714285714285,0.0,1.0
95475020353_10159429549200354,0,0,0,0,2,0,0,1,2,0,1,0,50.285714285714285,0.0,0.0
95475020353_10159429547360354,0,0,0,0,1,0,0,1,7,0,1,0,50.285714285714285,0.0,0.0
95475020353_10159429515335354,0,0,0,0,0,0,0,0,9,0,1,0,50.3125,1.0,2.0
95475020353_10159429359825354,0,0,0,0,1,0,0,0,11,0,2,0,50.4,0.0,0.0
95475020353_10159429236425354,0,0,0,0,0,0,0,1,10,0,1,0,50.27777777777778,0.0,0.0
95475020353_10159429076965354,0,0,0,0,1,0,0,1,9,0,2,0,50.31578947368421,1.0,1.0
95475020353_10159428938570354,0,0,0,0,1,0,0,0,6,0,0,0,50.25,1.0,0.0
95475020353_10159428836355354,0,0,0,0,3,0,0,3,6,1,2,0,50.20454545454545,0.0,1.0
95475020353_10159428811130354,0,0,0,0,2,0,0,0,7,0,1,0,50.458333333333336,0.0,0.0
95475020353_10159428792810354,0,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,0.0,0.0
95475020353_10159428491555354,0,0,0,0,0,0,0,1,10,0,0,0,50.3,0.0,1.0
95475020353_10159428101650354,0,0,0,1,2,0,0,1,7,0,1,0,50.22222222222222,1.0,0.0
95475020353_10159427908170354,0,0,0,0,2,0,0,1,4,0,0,0,50.3125,1.0,0.0
95475020353_10159427820350354,0,0,0,0,0,0,0,0,9,0,1,0,50.357142857142854,1.0,0.0
95475020353_10159427754335354,0,0,0,0,2,0,0,2,6,0,2,0,50.285714285714285,0.0,1.0
95475020353_10159427656670354,0,1,0,0,1,0,0,0,10,0,2,0,50.40625,0.0,0.0
95475020353_10159427638520354,0,0,0,0,0,0,0,2,12,0,1,0,50.26190476190476,1.0,1.0
95475020353_10159427447880354,0,0,0,0,1,0,0,0,13,0,1,0,50.357142857142854,1.0,0.0
95475020353_10159427392615354,0,0,0,0,0,0,0,0,10,0,1,0,50.392857142857146,1.0,1.0
95475020353_10159427278500354,0,0,0,0,0,0,0,0,8,0,1,0,50.375,0.0,0.0
95475020353_10159427221835354,0,0,0,0,1,0,0,0,10,0,3,0,50.411764705882355,2.0,0.0
95475020353_10159427167270354,0,0,0,0,0,0,0,0,9,0,1,0,50.416666666666664,1.0,0.0
95475020353_10159426755730354,0,0,0,1,0,0,0,2,8,0,0,0,50.166666666666664,0.0,0.0
95475020353_10159426555685354,0,0,0,0,0,0,0,0,6,0,3,0,50.34615384615385,0.0,0.0
95475020353_10159426541945354,0,0,0,0,0,0,0,1,11,0,0,0,50.3125,0.0,0.0
95475020353_10159426500430354,0,0,0,0,0,0,0,1,8,0,0,0,50.291666666666664,0.0,3.0
95475020353_10159426463795354,0,0,0,0,0,0,0,0,13,1,0,0,50.35294117647059,0.0,4.0
95475020353_10159426432065354,0,0,0,0,1,0,0,0,8,0,1,0,50.416666666666664,1.0,0.0
95475020353_10159426300020354,0,0,0,0,0,0,0,0,9,0,3,0,50.46153846153846,1.0,1.0
95475020353_10159426250895354,0,0,0,0,1,0,0,1,8,0,2,0,50.357142857142854,0.0,0.0
95475020353_10159426205230354,0,0,0,0,0,0,0,1,11,0,1,0,50.3235294117647,0.0,3.0
95475020353_10159426159345354,0,0,0,2,0,0,0,2,6,1,1,0,50.1,1.0,1.0
95475020353_10159426066425354,0,0,0,0,0,0,0,3,6,0,0,0,50.1,0.0,0.0
95475020353_10159425919115354,0,0,0,0,0,0,0,1,7,0,1,0,50.31818181818182,1.0,0.0
95475020353_10159425880835354,0,0,0,0,0,0,0,0,11,0,2,0,50.38235294117647,0.0,3.0
95475020353_10159425680845354,0,0,0,1,0,0,0,0,13,1,1,0,50.3,0.0,0.0
95475020353_10159425639765354,0,0,0,0,0,0,0,0,10,0,0,0,50.38461538461539,0.0,0.0
95475020353_10159425496100354,0,0,0,0,0,0,0,2,4,0,2,0,50.166666666666664,1.0,1.0
95475020353_10159425384000354,0,0,0,0,0,0,0,0,7,0,1,0,50.4,0.0,1.0
95475020353_10159425320405354,0,0,0,0,0,0,0,0,7,0,0,0,50.31818181818182,0.0,0.0
95475020353_10159425166865354,0,0,0,0,0,0,0,2,9,0,2,0,50.3,0.0,2.0
95475020353_10159425045670354,0,0,0,0,0,0,0,0,1,0,0,0,50.125,0.0,0.0
95475020353_10159424974560354,0,0,0,0,0,0,0,0,13,0,1,0,50.411764705882355,0.0,1.0
95475020353_10159424741545354,0,0,0,0,0,0,0,1,9,1,1,0,50.19047619047619,0.0,0.0
