status_id,lexical_richness,lexical_density,avg_word_length,flesch_reading_ease,length_of_line,compound_sentiment,positive_sentiment,negative_sentiment,num_hyperbolic_words,avg_sentence_length,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
10643211755_10152671317674922,1.0,1.0,7.857142857142857,-3.31,61,-0.5574,0.0,0.375,0,61.0,0,0,0,0,1,0,0,0,7,0,0,0,50.36363636363637,0.0,1.0
10643211755_10101851047872112,1.0,0.7,5.2,78.25,61,0.0,0.0,0.0,0,61.0,0,0,0,0,1,0,0,2,4,0,1,0,50.22727272727273,0.0,0.0
10643211755_10152671123269922,1.0,1.0,5.444444444444445,96.18,57,0.6701,0.445,0.116,0,57.0,0,0,0,1,0,0,0,1,8,0,0,0,50.23076923076923,2.0,1.0
10643211755_10152671007629922,1.0,1.0,5.222222222222222,62.34,55,0.4215,0.309,0.176,0,55.0,0,0,0,0,0,0,0,0,6,0,2,0,50.34615384615385,1.0,1.0
10643211755_10152670839859922,1.0,1.0,4.857142857142857,89.75,40,0.0,0.0,0.0,0,40.0,1,0,0,0,1,0,0,1,5,0,0,0,50.208333333333336,0.0,0.0
10643211755_10152670712769922,1.0,1.0,6.222222222222222,53.88,64,0.0,0.0,0.0,0,64.0,0,0,0,0,0,0,0,0,6,0,1,0,50.36363636363637,0.0,0.0
10643211755_10152670540064922,1.0,1.0,5.0,80.28,47,0.4404,0.293,0.0,0,47.0,0,0,0,0,0,0,0,0,5,0,2,0,50.44444444444444,1.0,0.0
10643211755_10152670389289922,1.0,1.0,5.0,71.82,47,-0.4767,0.0,0.307,0,47.0,0,0,0,0,0,0,0,2,4,0,0,0,50.166666666666664,0.0,1.0
10643211755_10152670287824922,1.0,1.0,5.9,52.87,68,0.5719,0.37,0.0,0,68.0,0,0,0,0,2,0,0,1,5,0,1,0,50.233333333333334,2.0,0.0
10643211755_10152670182824922,1.0,1.0,5.3,69.79,62,-0.7351,0.0,0.437,0,62.0,0,0,0,0,0,0,0,1,8,0,1,0,50.32142857142857,0.0,2.0
10643211755_10152670077464922,1.0,1.0,4.75,101.59,68,0.4404,0.209,0.0,0,68.0,0,0,0,0,2,0,0,0,8,0,2,0,50.35294117647059,1.0,0.0
10643211755_10152669899629922,1.0,1.0,5.875,37.98,54,0.0,0.0,0.0,0,54.0,0,0,0,0,0,0,0,2,5,0,0,0,50.166666666666664,0.0,0.0
10643211755_10152669761564922,1.0,1.0,5.9,83.32,68,-0.5267,0.0,0.274,0,68.0,0,0,0,1,0,0,0,2,6,0,1,0,50.166666666666664,0.0,1.0
