status_id,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
155869377766434_1845219892164699,0,0,0,0,3,0,0,1,4,0,1,0,50.32142857142857,0.0,0.0
155869377766434_1845183788834976,0,0,0,0,1,0,0,3,4,0,0,0,50.111111111111114,0.0,1.0
155869377766434_1845152955504726,0,0,0,0,1,0,0,4,4,2,2,0,50.02777777777778,0.0,1.0
155869377766434_1845112562175432,0,0,0,2,1,0,0,3,5,0,3,0,50.111111111111114,0.0,0.0
155869377766434_1845040715515950,0,0,0,0,0,0,0,2,5,0,1,0,50.166666666666664,0.0,3.0
155869377766434_1844978885522133,0,0,0,0,1,0,0,1,5,0,0,0,50.25,0.0,2.0
155869377766434_1844735078879847,0,0,0,0,1,0,0,3,4,0,1,0,50.107142857142854,0.0,4.0
155869377766434_1844636845556337,0,0,0,1,1,0,0,3,5,0,1,0,50.09375,0.0,0.0
155869377766434_1844597782226910,0,0,0,0,1,0,0,1,6,0,1,0,50.291666666666664,1.0,1.0
155869377766434_1844493452237343,0,0,0,0,0,0,0,1,6,0,0,0,50.3125,0.0,1.0
155869377766434_1844398345580187,0,0,0,1,1,0,0,0,4,0,2,0,50.25,0.0,0.0
155869377766434_1844355718917783,0,0,0,0,1,0,0,1,7,0,2,0,50.32142857142857,0.0,1.0
155869377766434_1844300612256627,0,0,0,0,1,0,0,0,6,0,2,0,50.45,0.0,1.0
155869377766434_1844273125592709,0,0,0,0,1,0,0,2,6,1,2,0,50.214285714285715,0.0,0.0
155869377766434_1844244155595606,0,0,0,1,0,0,0,2,8,0,0,0,50.166666666666664,0.0,1.0
155869377766434_1844205565599465,0,0,0,0,2,1,0,1,4,0,2,0,50.26923076923077,0.0,2.0
155869377766434_1844166768936678,0,0,0,2,0,0,0,2,5,1,0,0,50.0,0.0,0.0
155869377766434_1844124952274193,0,0,0,0,1,0,0,2,4,0,2,0,50.291666666666664,1.0,1.0
155869377766434_1844049555615066,0,0,0,1,1,0,0,1,4,0,1,0,50.19230769230769,0.0,0.0
155869377766434_1843915015628520,0,0,0,0,1,0,0,2,5,0,1,0,50.2,0.0,0.0
155869377766434_1843883318965023,0,0,0,0,1,0,0,2,7,1,1,0,50.166666666666664,0.0,1.0
155869377766434_1843844392302249,0,0,0,0,1,1,0,2,7,0,1,0,50.266666666666666,3.0,1.0
155869377766434_1843830758970279,0,0,0,0,0,0,0,3,6,0,1,0,50.142857142857146,0.0,1.0
155869377766434_1843743535645668,0,0,0,0,1,0,0,1,8,0,2,0,50.3125,0.0,1.0
155869377766434_1843728312313857,0,0,0,0,3,0,0,0,5,0,2,0,50.416666666666664,0.0,0.0
155869377766434_1843713232315365,0,0,0,0,3,0,0,3,5,1,1,0,50.166666666666664,0.0,2.0
155869377766434_1843694285650593,0,0,0,1,0,0,0,0,7,0,1,0,50.291666666666664,1.0,0.0
155869377766434_1843683878984967,0,0,0,2,1,0,0,3,4,0,1,0,50.0625,1.0,1.0
155869377766434_1843679692318719,0,0,0,0,0,0,0,3,6,0,1,0,50.15625,0.0,0.0
155869377766434_1843653172321371,0,0,0,0,1,0,0,2,3,1,2,0,50.166666666666664,0.0,1.0
155869377766434_1843638415656180,0,0,0,1,0,0,0,0,4,0,1,0,50.285714285714285,0.0,0.0
155869377766434_1843628542323834,0,0,0,0,0,0,0,3,7,0,0,0,50.15384615384615,0.0,1.0
155869377766434_1843613902325298,0,0,0,0,0,0,0,1,7,0,1,0,50.291666666666664,0.0,1.0
155869377766434_1843606248992730,0,0,0,0,1,0,0,1,4,0,2,0,50.3,0.0,1.0
155869377766434_1843597325660289,0,0,0,0,0,0,0,1,5,0,0,0,50.22222222222222,0.0,0.0
155869377766434_1843576438995711,0,0,0,0,2,0,0,2,4,0,1,0,50.25,1.0,1.0
155869377766434_1843562098997145,0,0,0,1,0,0,0,2,7,0,1,0,50.1875,0.0,0.0
155869377766434_1843543258999029,0,0,0,2,0,0,0,4,4,2,1,0,49.911764705882355,0.0,0.0
155869377766434_1843525725667449,0,0,0,0,0,0,0,3,4,0,1,0,50.1,0.0,1.0
155869377766434_1843506035669418,0,0,0,2,0,0,0,4,5,0,1,0,50.0,0.0,0.0
155869377766434_1843482845671737,0,0,0,2,0,0,0,2,6,0,1,0,50.1,0.0,1.0
155869377766434_1843431732343515,0,0,0,1,0,0,0,1,7,0,1,0,50.25,0.0,3.0
155869377766434_1843401025679919,0,0,0,1,1,0,0,1,5,0,0,0,50.18181818181818,0.0,1.0
155869377766434_1843389019014453,0,0,0,0,1,0,0,1,7,0,0,0,50.285714285714285,1.0,0.0
155869377766434_1843367112349977,0,0,0,1,1,0,0,2,5,0,1,0,50.18181818181818,0.0,0.0
155869377766434_1843358509017504,0,0,0,0,1,1,0,2,5,0,1,0,50.25,1.0,1.0
155869377766434_1843298019023553,0,0,0,1,0,0,0,2,9,0,1,0,50.19444444444444,0.0,0.0
155869377766434_1843216002365088,0,0,0,0,0,0,0,3,7,0,1,0,50.19230769230769,0.0,0.0
155869377766434_1843085219044833,0,0,0,0,0,0,0,1,7,0,2,0,50.38461538461539,0.0,1.0
155869377766434_1843052365714785,0,0,0,0,1,0,0,1,5,0,1,0,50.333333333333336,0.0,1.0
155869377766434_1843023322384356,0,0,0,0,1,0,0,2,5,0,1,0,50.22727272727273,1.0,1.0
155869377766434_1842988325721189,0,0,0,1,2,0,0,3,5,0,0,0,50.1,0.0,0.0
155869377766434_1842964285723593,0,0,0,0,1,0,0,2,5,0,2,0,50.291666666666664,0.0,2.0
155869377766434_1842926899060665,0,0,0,0,2,0,0,3,5,0,1,0,50.214285714285715,0.0,0.0
155869377766434_1842712329082122,0,0,0,0,3,0,0,4,5,0,2,0,50.166666666666664,0.0,1.0
155869377766434_1842688715751150,0,0,0,0,1,0,0,0,6,0,1,0,50.44444444444444,0.0,0.0
155869377766434_1842658759087479,0,0,0,1,0,0,0,2,5,0,0,0,50.11538461538461,0.0,0.0
155869377766434_1842533752433313,0,0,0,0,0,0,0,2,6,2,1,0,50.1764705882353,1.0,0.0
155869377766434_1842446185775403,0,0,0,0,0,0,0,4,6,1,0,0,50.06666666666667,0.0,0.0
155869377766434_1842396322447056,0,0,0,1,0,0,0,3,7,0,2,0,50.15625,0.0,3.0
155869377766434_1842359545784067,0,0,0,0,0,0,0,1,6,1,1,0,50.2,2.0,0.0
155869377766434_1842334485786573,0,0,0,1,1,0,0,2,5,0,1,0,50.17857142857143,0.0,0.0
155869377766434_1842316425788379,0,0,0,0,0,0,0,0,10,0,2,0,50.31578947368421,1.0,0.0
155869377766434_1842260505793971,0,0,0,1,1,0,0,0,5,0,3,0,50.30769230769231,0.0,1.0
155869377766434_1842219405798081,0,1,0,1,2,0,0,0,4,0,0,0,50.27272727272727,0.0,2.0
155869377766434_1842161752470513,0,0,0,1,1,0,0,1,5,1,2,0,50.2,0.0,1.0
155869377766434_1842143222472366,0,0,0,3,2,0,0,2,3,0,0,0,50.0,0.0,1.0
155869377766434_1842133319140023,0,0,0,0,1,0,0,3,5,1,0,0,50.09090909090909,0.0,0.0
155869377766434_1842124712474217,0,0,0,0,0,0,0,1,6,0,1,0,50.333333333333336,0.0,0.0
155869377766434_1842117605808261,0,0,0,0,2,0,0,0,6,0,1,0,50.45,0.0,0.0
155869377766434_1842109112475777,0,0,0,0,1,0,0,1,6,1,1,0,50.23076923076923,0.0,1.0
155869377766434_1842097072476981,0,0,0,0,1,0,0,1,8,0,2,0,50.34375,1.0,0.0
155869377766434_1842087322477956,0,0,0,0,1,0,0,1,5,0,0,0,50.3125,1.0,0.0
155869377766434_1842047179148637,0,0,0,0,1,0,0,1,5,0,1,0,50.3,0.0,2.0
155869377766434_1842033815816640,0,0,0,0,1,0,0,2,6,0,1,0,50.23076923076923,0.0,0.0
155869377766434_1842017802484908,0,0,0,0,0,0,0,2,6,0,1,0,50.208333333333336,0.0,0.0
155869377766434_1842003755819646,0,0,0,0,1,0,0,4,5,0,0,0,50.083333333333336,1.0,1.0
155869377766434_1841993479154007,0,0,0,0,1,0,0,1,7,0,2,0,50.375,1.0,0.0
155869377766434_1841982052488483,0,0,0,0,2,0,0,2,5,0,1,0,50.25,0.0,0.0
155869377766434_1841960275823994,0,0,0,0,0,0,0,1,7,1,1,0,50.26923076923077,1.0,0.0
155869377766434_1841944045825617,0,0,0,1,1,0,0,1,4,0,1,0,50.22222222222222,0.0,1.0
155869377766434_1841929522493736,0,0,0,0,0,0,0,1,8,0,0,0,50.26923076923077,0.0,0.0
155869377766434_1841915515828470,0,0,0,1,0,0,0,2,3,0,1,0,50.05555555555556,0.0,1.0
155869377766434_1841899879163367,0,0,0,1,1,0,0,2,4,0,1,0,50.13636363636363,0.0,0.0
155869377766434_1841873682499320,0,0,0,0,2,0,0,0,4,0,3,0,50.416666666666664,0.0,2.0
155869377766434_1841845852502103,0,0,0,0,0,0,0,2,5,0,1,0,50.22222222222222,0.0,0.0
155869377766434_1841820812504607,0,0,0,1,1,0,0,2,7,1,1,0,50.14705882352941,1.0,1.0
155869377766434_1841768622509826,0,0,0,0,1,0,0,2,5,0,0,0,50.2,0.0,0.0
155869377766434_1841708505849171,0,0,0,1,0,0,0,3,7,0,2,0,50.138888888888886,1.0,0.0
155869377766434_1841680085852013,0,0,0,0,0,0,0,1,7,0,1,0,50.266666666666666,0.0,0.0
155869377766434_1841652795854742,0,0,0,0,0,0,0,1,5,0,0,0,50.22222222222222,1.0,0.0
155869377766434_1841619129191442,0,0,0,1,0,0,0,4,5,1,1,0,50.03125,1.0,0.0
155869377766434_1841577029195652,0,0,0,1,2,1,0,3,2,1,0,0,49.964285714285715,1.0,0.0
155869377766434_1841523689200986,0,0,0,0,1,0,0,2,6,0,0,0,50.23076923076923,1.0,0.0
155869377766434_1841520919201263,0,0,0,0,0,0,0,2,7,0,2,0,50.32142857142857,1.0,0.0
155869377766434_1841466105873411,0,0,0,0,0,0,0,2,5,1,1,0,50.125,0.0,1.0
155869377766434_1841424732544215,0,0,0,0,1,0,0,1,6,0,1,0,50.35,0.0,2.0
155869377766434_1841390072547681,0,0,0,0,2,0,0,2,4,0,1,0,50.208333333333336,0.0,0.0
155869377766434_1841361055883916,0,0,0,0,1,0,0,1,3,0,0,0,50.1875,0.0,0.0
155869377766434_1841326072554081,0,0,0,0,1,0,0,4,4,0,1,0,50.07142857142857,0.0,0.0
155869377766434_1841298655890156,0,0,0,0,1,1,0,1,4,0,0,0,50.22222222222222,0.0,0.0
155869377766434_1841272492559439,0,0,0,0,2,0,0,1,6,0,1,0,50.3,0.0,0.0
155869377766434_1841221039231251,0,0,0,0,2,0,0,1,6,0,1,0,50.36363636363637,1.0,0.0
155869377766434_1841195679233787,0,0,0,0,1,0,0,1,5,0,0,0,50.31818181818182,1.0,0.0
155869377766434_1841136575906364,0,0,0,0,1,0,0,0,9,0,3,0,50.43333333333333,0.0,0.0
155869377766434_1841122825907739,0,0,0,0,0,0,0,2,5,0,1,0,50.2,0.0,0.0
155869377766434_1841091259244229,0,0,0,2,0,0,0,3,7,0,1,0,50.111111111111114,0.0,0.0
155869377766434_1841061895913832,0,0,0,1,0,0,0,4,4,0,0,0,49.95,0.0,0.0
155869377766434_1841029595917062,0,0,0,1,1,0,0,2,4,0,3,0,50.233333333333334,0.0,0.0
155869377766434_1840953605924661,0,0,0,0,0,0,0,1,5,0,1,0,50.214285714285715,0.0,0.0
155869377766434_1840888102597878,0,0,0,0,1,0,0,3,3,0,0,0,50.04545454545455,0.0,2.0
155869377766434_1840849215935100,0,0,0,1,2,0,0,2,4,0,0,0,50.138888888888886,0.0,0.0
155869377766434_1840820329271322,0,0,0,0,2,0,0,2,6,0,2,0,50.285714285714285,1.0,0.0
155869377766434_1840791545940867,0,0,0,0,1,0,0,1,6,0,1,0,50.25,0.0,1.0
155869377766434_1840747362611952,0,0,0,0,1,0,0,1,5,0,2,0,50.36363636363637,0.0,1.0
155869377766434_1840729545947067,0,0,0,0,3,0,0,2,4,0,1,0,50.291666666666664,0.0,0.0
155869377766434_1840709959282359,0,0,0,0,2,0,0,3,2,0,2,0,50.13636363636363,0.0,0.0
155869377766434_1840695855950436,0,0,0,0,0,0,0,2,5,0,2,0,50.22727272727273,0.0,2.0
155869377766434_1840685659284789,0,0,0,0,3,0,0,2,3,0,1,0,50.19230769230769,0.0,2.0
155869377766434_1840673742619314,0,0,0,0,1,0,0,2,5,0,1,0,50.25,0.0,0.0
155869377766434_1840666245953397,0,0,0,1,1,0,0,1,4,0,1,0,50.166666666666664,1.0,1.0
155869377766434_1840661715953850,0,0,0,0,0,0,0,2,4,0,0,0,50.125,1.0,0.0
155869377766434_1840641792622509,0,0,0,0,0,0,0,1,10,0,1,0,50.38461538461539,0.0,1.0
155869377766434_1840624625957559,0,0,0,2,1,0,0,2,4,0,2,0,50.125,0.0,1.0
155869377766434_1840606662626022,0,0,0,0,1,0,0,1,5,0,2,0,50.291666666666664,1.0,0.0
155869377766434_1840591009294254,0,0,0,1,2,0,0,3,2,0,3,0,50.09375,0.0,0.0
155869377766434_1840565279296827,0,0,0,1,1,0,0,3,4,1,1,0,50.03125,1.0,2.0
155869377766434_1840550452631643,0,0,0,0,2,0,0,1,5,1,1,0,50.23076923076923,0.0,2.0
155869377766434_1840535439299811,0,0,0,1,1,0,0,1,3,0,1,0,50.1875,0.0,0.0
155869377766434_1840519959301359,0,0,0,0,0,0,0,2,7,0,1,0,50.26923076923077,0.0,0.0
155869377766434_1840505272636161,0,0,0,0,0,0,0,1,6,0,1,0,50.3,0.0,0.0
155869377766434_1840491119304243,0,0,0,0,0,0,0,4,5,0,2,0,50.138888888888886,1.0,1.0
155869377766434_1840479055972116,0,0,0,0,1,0,0,3,4,0,0,0,50.13636363636363,1.0,1.0
155869377766434_1840416165978405,0,0,0,0,0,0,0,1,7,0,2,0,50.333333333333336,0.0,0.0
155869377766434_1840382089315146,0,0,0,1,0,0,0,2,5,0,0,0,50.07142857142857,1.0,0.0
155869377766434_1840354619317893,0,0,0,1,0,0,0,2,5,0,0,0,50.111111111111114,1.0,1.0
155869377766434_1840332572653431,0,0,0,0,2,0,0,2,5,0,0,0,50.208333333333336,1.0,0.0
155869377766434_1840315895988432,0,0,0,1,0,0,0,3,2,0,0,0,49.9,0.0,1.0
155869377766434_1840298062656882,0,0,0,0,1,0,0,1,5,0,2,0,50.31818181818182,2.0,0.0
155869377766434_1840281719325183,0,0,0,1,0,0,0,3,5,0,1,0,50.107142857142854,1.0,0.0
155869377766434_1840259072660781,0,0,0,0,0,0,0,1,7,0,1,0,50.291666666666664,0.0,0.0
155869377766434_1840245952662093,0,0,0,0,0,0,0,3,5,0,2,0,50.166666666666664,0.0,1.0
155869377766434_1840226919330663,0,0,0,0,0,0,0,3,5,0,1,0,50.18181818181818,0.0,0.0
155869377766434_1840206532666035,0,0,0,1,0,0,0,2,3,1,1,0,50.0,0.0,0.0
155869377766434_1840183359335019,0,0,0,0,2,0,0,1,6,0,2,0,50.375,0.0,1.0
155869377766434_1840156389337716,0,0,0,1,1,0,0,4,5,0,0,0,50.06666666666667,0.0,0.0
155869377766434_1840132059340149,0,0,0,0,1,0,0,1,5,0,1,0,50.31818181818182,1.0,0.0
155869377766434_1840117342674954,0,0,0,0,1,0,0,1,6,0,2,0,50.3235294117647,0.0,0.0
155869377766434_1840095326010489,0,0,0,0,1,0,0,2,5,0,2,0,50.291666666666664,0.0,1.0
155869377766434_1840035499349805,0,0,0,0,2,0,0,2,5,0,1,0,50.25,0.0,0.0
155869377766434_1840003992686289,0,0,0,1,0,0,0,2,4,1,1,0,50.07142857142857,0.0,0.0
155869377766434_1839974469355908,0,0,0,0,0,0,0,1,10,0,2,0,50.34375,0.0,0.0
155869377766434_1839941769359178,0,0,0,1,1,0,0,2,5,0,1,0,50.15384615384615,0.0,0.0
155869377766434_1839895252697163,0,0,0,0,1,0,0,1,8,0,1,0,50.32142857142857,0.0,0.0
155869377766434_1839808869372468,0,0,0,0,0,0,0,2,6,1,2,0,50.208333333333336,0.0,1.0
155869377766434_1839788539374501,0,0,0,0,1,0,0,2,5,0,0,0,50.18181818181818,1.0,1.0
155869377766434_1839761196043902,0,0,0,0,1,0,0,2,5,0,2,0,50.266666666666666,0.0,0.0
155869377766434_1839732979380057,0,0,0,0,1,0,0,2,6,0,3,0,50.26470588235294,0.0,2.0
155869377766434_1839641916055830,0,0,0,0,0,0,0,5,5,1,3,0,50.05555555555556,0.0,2.0
155869377766434_1839602972726391,0,0,0,0,0,0,0,0,6,0,2,0,50.44444444444444,0.0,1.0
155869377766434_1839582989395056,0,0,0,0,0,0,0,1,6,0,1,0,50.3,0.0,1.0
155869377766434_1839533599399995,0,0,0,0,2,0,0,2,3,0,2,0,50.22727272727273,0.0,1.0
155869377766434_1839462016073820,0,0,0,0,1,0,0,0,9,0,1,0,50.30555555555556,0.0,0.0
155869377766434_1839429012743787,0,0,0,0,0,0,0,1,5,0,0,0,50.19230769230769,0.0,0.0
155869377766434_1839394636080558,0,0,0,0,1,0,0,0,5,0,2,0,50.40909090909091,1.0,0.0
155869377766434_1839365856083436,0,0,0,0,0,0,0,2,6,1,0,0,50.107142857142854,0.0,0.0
155869377766434_1839294036090618,0,0,0,0,1,0,0,3,3,2,0,0,50.0,2.0,0.0
155869377766434_1839279082758780,0,0,0,0,1,0,0,1,7,0,1,0,50.285714285714285,1.0,1.0
155869377766434_1839269039426451,0,0,0,0,1,0,0,2,4,0,0,0,50.214285714285715,0.0,0.0
155869377766434_1839258786094143,0,0,0,0,0,0,0,1,4,0,0,0,50.25,0.0,1.0
155869377766434_1839245466095475,0,0,0,1,1,0,0,3,6,1,0,0,50.075,1.0,1.0
155869377766434_1839236292763059,0,0,0,0,1,0,0,0,7,0,1,0,50.375,1.0,0.0
155869377766434_1839222799431075,0,0,0,0,2,0,0,1,4,0,2,0,50.233333333333334,0.0,2.0
155869377766434_1839210292765659,0,0,0,1,1,1,0,1,2,0,1,0,50.18181818181818,0.0,0.0
155869377766434_1839198866100135,0,0,0,1,0,0,0,2,7,1,1,0,50.11764705882353,0.0,0.0
155869377766434_1839190199434335,0,0,0,0,1,0,0,1,7,1,2,0,50.26470588235294,0.0,1.0
155869377766434_1839180212768667,0,0,0,1,0,0,0,2,5,0,3,0,50.17857142857143,0.0,0.0
155869377766434_1839164866103535,0,0,0,0,3,0,0,2,2,0,1,0,50.25,1.0,0.0
155869377766434_1839152286104793,0,0,0,0,0,0,0,1,6,0,1,0,50.25,0.0,0.0
155869377766434_1839137096106312,0,0,0,0,0,0,0,2,8,0,0,0,50.2,0.0,0.0
155869377766434_1839093789443976,0,0,0,0,1,0,0,2,7,0,1,0,50.30769230769231,0.0,0.0
155869377766434_1839080309445324,0,0,0,0,1,0,0,1,8,0,1,0,50.375,0.0,1.0
155869377766434_1839068186113203,0,0,0,1,0,0,0,1,6,0,0,0,50.208333333333336,1.0,0.0
155869377766434_1839053822781306,0,0,0,1,1,0,0,1,7,0,4,0,50.333333333333336,0.0,1.0
155869377766434_1839039809449374,0,0,0,0,1,0,0,1,8,0,1,0,50.333333333333336,0.0,0.0
155869377766434_1839017256118296,0,0,0,0,0,0,0,3,5,1,2,0,50.1,0.0,0.0
155869377766434_1839006272786061,0,0,0,0,3,0,0,0,6,0,2,0,50.42857142857143,0.0,0.0
155869377766434_1838991909454164,0,0,0,0,1,0,0,1,4,1,0,0,50.166666666666664,2.0,0.0
155869377766434_1838969046123117,0,0,0,0,1,0,0,1,7,0,0,0,50.35,0.0,0.0
155869377766434_1838922092794479,0,0,0,1,0,0,0,2,6,1,1,0,50.11538461538461,3.0,0.0
155869377766434_1838818156138206,0,0,0,1,0,0,0,2,4,1,0,0,50.0,0.0,0.0
155869377766434_1838797509473604,0,0,0,0,1,0,0,0,7,0,1,0,50.45,0.0,0.0
155869377766434_1838782602808428,0,0,0,0,1,0,0,2,5,0,2,0,50.26923076923077,0.0,0.0
155869377766434_1838767279476627,0,0,0,0,1,0,0,3,3,0,0,0,50.083333333333336,1.0,1.0
155869377766434_1838741826145839,0,0,0,0,0,0,0,2,9,1,1,0,50.22222222222222,0.0,1.0
155869377766434_1838707106149311,0,0,0,0,0,0,0,2,8,0,1,0,50.21875,0.0,0.0
155869377766434_1838658402820848,0,0,0,0,0,0,0,3,7,0,0,0,50.2,0.0,1.0
155869377766434_1838632832823405,0,0,0,0,2,0,0,1,4,0,1,0,50.31818181818182,2.0,0.0
155869377766434_1838582199495135,0,0,0,0,2,0,0,1,3,0,1,0,50.27777777777778,0.0,1.0
155869377766434_1838534509499904,0,0,0,0,0,0,0,2,5,0,1,0,50.2,1.0,0.0
155869377766434_1838516362835052,0,0,0,1,1,0,0,1,6,0,0,0,50.25,0.0,0.0
155869377766434_1838511056168916,0,0,0,0,2,0,0,1,4,0,1,0,50.3,0.0,0.0
155869377766434_1838485132838175,0,0,0,0,0,0,0,1,6,0,2,0,50.31818181818182,1.0,1.0
155869377766434_1838464166173605,0,0,0,0,1,0,0,1,6,0,1,0,50.31818181818182,0.0,0.0
155869377766434_1838413769511978,0,0,0,0,1,0,0,2,6,0,0,0,50.17857142857143,1.0,0.0
155869377766434_1838381209515234,0,0,0,1,1,0,0,1,5,0,2,0,50.291666666666664,0.0,1.0
155869377766434_1838346069518748,0,0,0,0,0,0,0,2,5,0,3,0,50.27272727272727,0.0,4.0
155869377766434_1838327642853924,0,0,0,0,1,0,0,2,5,0,1,0,50.25,0.0,1.0
155869377766434_1838274666192555,0,0,0,0,0,0,0,2,5,0,2,0,50.25,0.0,1.0
155869377766434_1838233892863299,0,0,0,0,0,0,0,1,6,0,2,0,50.333333333333336,0.0,1.0
155869377766434_1838197462866942,0,0,0,0,0,0,0,2,6,3,1,0,50.07142857142857,1.0,1.0
155869377766434_1838172412869447,0,0,0,1,1,0,0,3,2,1,1,0,50.0,0.0,0.0
155869377766434_1838120272874661,0,0,0,0,0,0,0,2,5,0,1,0,50.15384615384615,0.0,0.0
155869377766434_1838083142878374,0,0,0,0,1,0,0,0,7,0,1,0,50.3125,0.0,1.0
155869377766434_1838060682880620,0,0,0,0,1,0,0,2,5,0,2,0,50.27272727272727,0.0,1.0
155869377766434_1838034519549903,0,0,0,1,1,0,0,2,3,0,1,0,50.125,0.0,0.0
155869377766434_1837934786226543,0,0,0,0,1,0,0,0,4,0,2,0,50.4375,0.0,0.0
155869377766434_1837917312894957,0,0,0,0,2,0,0,2,3,0,1,0,50.22222222222222,0.0,0.0
155869377766434_1837905486229473,0,0,0,0,1,0,0,0,5,0,0,0,50.42857142857143,0.0,0.0
155869377766434_1837894372897251,0,0,0,0,2,0,0,2,3,0,1,0,50.2,0.0,1.0
155869377766434_1837840472902641,0,0,0,0,2,0,0,1,3,1,0,0,50.1875,0.0,0.0
155869377766434_1837824839570871,0,0,0,0,1,0,0,1,4,0,2,0,50.31818181818182,0.0,0.0
155869377766434_1837806439572711,0,0,0,0,3,0,0,1,4,0,0,0,50.31818181818182,0.0,0.0
155869377766434_1837793319574023,0,1,0,0,2,0,0,2,5,0,1,0,50.214285714285715,0.0,0.0
155869377766434_1837761789577176,0,0,0,0,0,0,0,0,2,0,0,0,50.333333333333336,0.0,0.0
155869377766434_1837756992910989,0,0,0,0,0,0,0,2,4,0,2,0,50.22222222222222,1.0,0.0
155869377766434_1837743966245625,0,0,0,0,1,0,0,1,6,0,2,0,50.36363636363637,0.0,1.0
155869377766434_1837722196247802,0,1,0,1,1,0,0,3,6,0,1,0,50.14705882352941,0.0,1.0
155869377766434_1837707589582596,0,0,0,0,1,0,0,2,5,0,2,0,50.27272727272727,0.0,2.0
155869377766434_1837648996255122,0,0,0,0,1,0,0,1,3,0,1,0,50.285714285714285,0.0,0.0
155869377766434_1837617419591613,0,0,0,2,1,0,0,2,3,0,1,0,50.04545454545455,0.0,0.0
155869377766434_1837604526259569,0,0,0,0,2,1,0,1,4,0,2,0,50.31818181818182,0.0,1.0
155869377766434_1837591352927553,0,0,0,0,2,0,0,2,5,0,1,0,50.25,0.0,1.0
155869377766434_1837578752928813,0,0,0,0,0,0,0,1,4,0,2,0,50.3125,0.0,1.0
155869377766434_1837566676263354,0,0,0,0,2,0,0,1,8,0,0,0,50.32142857142857,0.0,1.0
155869377766434_1837543196265702,0,0,0,0,0,0,0,2,6,0,1,0,50.208333333333336,0.0,1.0
155869377766434_1837475236272498,0,0,0,0,0,0,0,2,6,0,3,0,50.291666666666664,0.0,1.0
155869377766434_1837452649608090,0,0,0,0,3,0,0,2,5,0,2,0,50.32142857142857,0.0,3.0
155869377766434_1837415579611797,0,0,0,0,1,0,0,1,7,0,2,0,50.32142857142857,0.0,1.0
155869377766434_1837354162951272,0,0,0,0,1,1,0,1,5,0,2,0,50.26923076923077,0.0,0.0
155869377766434_1837301032956585,0,0,0,0,1,0,0,1,4,0,1,0,50.27777777777778,0.0,0.0
155869377766434_1837239659629389,0,0,0,0,2,0,0,2,5,1,2,0,50.1875,1.0,1.0
155869377766434_1837209222965766,0,0,0,0,2,0,0,2,3,0,2,0,50.19230769230769,0.0,1.0
155869377766434_1837158759637479,0,0,0,0,3,0,0,1,4,0,2,0,50.30769230769231,1.0,1.0
155869377766434_1837079119645443,0,0,0,0,0,0,0,1,4,0,2,0,50.3125,0.0,1.0
155869377766434_1836892609664094,0,0,0,0,0,0,0,2,7,1,2,0,50.19444444444444,2.0,0.0
155869377766434_1836841429669212,0,0,0,0,0,0,0,2,4,1,2,0,50.15384615384615,0.0,0.0
155869377766434_1836817983004890,0,0,0,1,1,0,0,1,5,0,0,0,50.18181818181818,1.0,1.0
155869377766434_1836767133009975,0,0,0,0,0,0,0,1,4,1,0,0,50.15,0.0,0.0
155869377766434_1836711483015540,0,0,0,1,1,0,0,2,5,1,1,0,50.11764705882353,0.0,0.0
155869377766434_1836682749685080,0,0,0,0,0,0,0,1,2,1,1,0,50.15,0.0,0.0
155869377766434_1836657836354238,0,0,0,1,0,0,0,2,6,0,0,0,50.15,0.0,1.0
155869377766434_1836640039689351,0,0,0,0,2,0,0,1,5,0,1,0,50.333333333333336,0.0,0.0
155869377766434_1836605463026142,0,0,0,0,2,0,0,3,3,0,1,0,50.107142857142854,0.0,1.0
155869377766434_1836568479696507,0,0,0,0,1,0,0,2,3,1,1,0,50.125,3.0,0.0
155869377766434_1836534213033267,0,0,0,1,1,0,0,2,4,0,1,0,50.11538461538461,1.0,0.0
155869377766434_1836494189703936,0,0,0,0,1,0,0,1,8,0,3,0,50.3,1.0,1.0
155869377766434_1836427003043988,0,0,0,0,0,0,0,2,6,0,2,0,50.2,0.0,0.0
155869377766434_1836387809714574,0,0,0,0,2,0,0,0,6,1,1,0,50.333333333333336,2.0,0.0
155869377766434_1836333279720027,0,0,0,0,1,0,0,1,7,0,0,0,50.25,0.0,0.0
155869377766434_1836302716389750,0,0,0,0,2,0,0,0,5,0,1,0,50.44444444444444,0.0,2.0
155869377766434_1836284486391573,0,0,0,0,0,0,0,2,5,0,0,0,50.166666666666664,0.0,0.0
155869377766434_1836188103067878,0,0,0,0,1,0,0,2,5,0,2,0,50.26923076923077,1.0,0.0
155869377766434_1836159543070734,0,0,0,0,1,0,0,0,5,0,2,0,50.44444444444444,0.0,1.0
155869377766434_1836103036409718,0,0,0,0,0,0,0,1,3,0,0,0,50.1875,1.0,0.0
155869377766434_1836036613083027,0,0,0,1,2,0,0,2,5,0,0,0,50.17857142857143,0.0,0.0
155869377766434_1836023349751020,0,0,0,0,1,0,0,0,5,0,1,0,50.4375,0.0,1.0
155869377766434_1835989023087786,0,0,0,0,1,0,0,2,7,0,2,0,50.266666666666666,0.0,0.0
