status_id,lexical_richness,lexical_density,avg_word_length,flesch_reading_ease,length_of_line,compound_sentiment,positive_sentiment,negative_sentiment,num_hyperbolic_words,avg_sentence_length,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
15704546335_10154566724766336,1.0,1.0,6.0,79.26,62,-0.5106,0.0,0.292,0,62.0,0,0,0,0,1,0,0,1,6,1,0,0,50.22727272727273,0.0,1.0
15704546335_10154566474006336,1.0,0.9090909090909091,5.0,68.77,65,0.2023,0.153,0.0,0,65.0,0,0,0,1,0,0,0,3,6,0,1,0,50.1,1.0,0.0
15704546335_10154566334591336,1.0,0.8333333333333334,4.583333333333333,84.68,66,0.1779,0.178,0.124,0,66.0,0,0,0,0,0,0,0,2,7,0,1,0,50.26923076923077,1.0,1.0
15704546335_10154566064831336,1.0,0.875,6.25,37.98,57,0.0,0.0,0.0,0,57.0,0,0,0,0,0,0,0,0,7,0,0,0,50.388888888888886,0.0,0.0
15704546335_10154566919391336,1.0,1.0,6.555555555555555,53.88,67,-0.1027,0.0,0.149,0,67.0,0,0,0,0,0,0,0,0,9,0,0,0,50.40909090909091,0.0,1.0
15704546335_10154567112326336,1.0,0.8181818181818182,5.181818181818182,94.15,67,-0.8126,0.0,0.451,0,67.0,0,0,0,1,0,0,0,1,6,0,2,0,50.25,0.0,2.0
15704546335_10154566525216336,1.0,0.8888888888888888,6.444444444444445,45.42,66,0.6908,0.449,0.0,0,66.0,1,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,2.0,0.0
15704546335_10154565704016336,1.0,1.0,7.875,37.98,70,0.0,0.0,0.0,0,70.0,0,0,0,0,1,0,0,1,7,0,0,0,50.25,0.0,0.0
15704546335_10154565976151336,1.0,0.8181818181818182,5.636363636363637,60.31,72,-0.2732,0.0,0.174,0,72.0,0,0,0,0,0,0,0,2,6,0,2,0,50.25,0.0,1.0
15704546335_10154565584061336,1.0,0.8571428571428571,5.428571428571429,66.74,89,-0.7579,0.0,0.371,0,89.0,0,0,0,0,0,0,0,1,9,0,2,0,50.27777777777778,0.0,2.0
15704546335_10154565496831336,1.0,0.8888888888888888,6.333333333333333,53.88,65,0.2732,0.208,0.0,0,65.0,0,0,0,0,0,0,0,0,9,0,1,0,50.357142857142854,1.0,0.0
15704546335_10154565425531336,1.0,1.0,6.0,61.33,69,-0.8591,0.0,0.636,0,69.0,0,0,0,1,0,0,0,0,8,0,1,0,50.333333333333336,0.0,4.0
15704546335_10154565346131336,1.0,0.8181818181818182,6.2727272727272725,60.31,79,-0.4404,0.0,0.225,0,79.0,0,0,0,0,1,0,0,1,6,0,2,0,50.285714285714285,0.0,1.0
15704546335_10154563612241336,0.9090909090909091,0.9090909090909091,5.7272727272727275,60.31,73,-0.6908,0.0,0.416,0,73.0,0,0,0,0,1,0,0,1,9,0,0,0,50.3125,0.0,2.0
15704546335_10154562927261336,1.0,0.8666666666666667,5.333333333333333,73.17,94,-0.6808,0.0,0.247,0,94.0,0,0,0,0,0,0,0,1,11,0,2,0,50.285714285714285,0.0,1.0
15704546335_10154562935976336,1.0,0.8333333333333334,5.0,84.68,71,-0.743,0.197,0.409,0,71.0,0,0,0,0,0,0,0,2,9,0,1,0,50.25,2.0,2.0
15704546335_10154562939121336,0.9230769230769231,0.8461538461538461,4.769230769230769,83.66,74,-0.6124,0.0,0.312,0,36.5,0,0,0,0,0,0,0,1,10,0,1,0,50.3125,0.0,2.0
15704546335_10154562433651336,1.0,0.7777777777777778,5.666666666666667,62.34,59,0.0,0.0,0.0,0,59.0,0,0,0,0,0,0,0,0,7,0,2,0,50.45,0.0,0.0
15704546335_10154562435161336,1.0,1.0,6.1,52.87,70,-0.6597,0.0,0.328,0,70.0,0,0,0,0,0,0,0,0,9,1,0,0,50.333333333333336,0.0,1.0
15704546335_10154562534286336,1.0,0.8571428571428571,5.214285714285714,74.19,86,0.0,0.0,0.0,0,86.0,0,0,0,0,1,0,0,1,8,0,2,0,50.34375,0.0,0.0
15704546335_10154562855926336,1.0,1.0,6.0,79.26,62,-0.5106,0.0,0.292,0,62.0,0,0,0,0,1,0,0,1,6,1,0,0,50.22727272727273,0.0,1.0
15704546335_10154563051986336,1.0,0.9,6.2,69.79,71,-0.3818,0.0,0.224,0,71.0,0,0,0,0,0,0,0,0,9,0,0,0,50.375,0.0,1.0
15704546335_10154562850441336,1.0,0.875,6.5,37.98,59,-0.4019,0.0,0.278,0,59.0,0,0,0,0,0,0,0,3,3,0,2,0,50.111111111111114,0.0,1.0
15704546335_10154562718801336,1.0,0.8333333333333334,4.833333333333333,84.68,69,-0.2023,0.0,0.141,0,69.0,0,0,0,0,0,0,0,0,10,0,2,0,50.375,0.0,1.0
15704546335_10154562431006336,1.0,1.0,6.7,52.87,76,0.0,0.0,0.0,0,76.0,0,0,0,0,0,0,0,2,8,0,1,0,50.233333333333334,0.0,0.0
15704546335_10154559746631336,1.0,0.8181818181818182,5.818181818181818,43.39,74,-0.4215,0.0,0.237,0,74.0,0,0,0,1,0,0,0,1,7,0,1,0,50.25,0.0,1.0
15704546335_10154560445581336,1.0,0.8333333333333334,5.333333333333333,67.76,75,-0.1697,0.177,0.218,0,75.0,0,0,0,0,0,0,0,0,11,0,1,0,50.35294117647059,1.0,1.0
15704546335_10154560400531336,1.0,1.0,6.1,52.87,70,0.0,0.0,0.0,0,70.0,0,0,0,0,0,0,0,1,9,0,0,0,50.36363636363637,0.0,0.0
15704546335_10154560388841336,1.0,0.9166666666666666,5.083333333333333,76.22,72,0.0,0.0,0.0,0,72.0,0,0,0,0,0,0,0,2,8,0,1,0,50.25,0.0,0.0
15704546335_10154560314156336,1.0,0.9375,5.5,46.78,103,0.3182,0.133,0.0,0,103.0,0,0,0,0,0,0,0,1,14,0,0,0,50.29545454545455,1.0,0.0
15704546335_10154559816521336,0.9285714285714286,0.8571428571428571,4.357142857142857,83.66,74,-0.6249,0.0,0.338,0,74.0,0,0,0,0,0,0,0,1,7,0,2,0,50.23529411764706,0.0,2.0
15704546335_10154559815471336,1.0,0.8181818181818182,6.181818181818182,51.85,78,0.4019,0.213,0.0,0,78.0,0,0,0,0,1,0,0,2,7,0,1,0,50.21875,1.0,0.0
15704546335_10154560402971336,1.0,1.0,7.428571428571429,13.61,58,-0.25,0.0,0.25,0,58.0,0,0,0,0,1,0,0,0,6,0,0,0,50.4375,0.0,1.0
15704546335_10154560231816336,1.0,0.9,7.1,19.03,80,-0.25,0.0,0.182,0,80.0,0,0,0,0,0,0,0,0,9,0,1,0,50.333333333333336,0.0,1.0
15704546335_10154559799946336,1.0,1.0,6.0,71.82,55,0.4588,0.3,0.0,0,55.0,0,0,0,0,0,0,0,0,8,0,0,0,50.4,1.0,0.0
15704546335_10154559886696336,1.0,0.9230769230769231,5.6923076923076925,58.28,86,-0.1779,0.162,0.202,0,86.0,0,0,0,0,0,0,0,3,10,0,0,0,50.19444444444444,1.0,1.0
15704546335_10154559781106336,1.0,1.0,5.818181818181818,60.31,74,-0.5423,0.0,0.333,0,74.0,0,0,0,0,1,0,0,0,9,0,1,0,50.458333333333336,0.0,2.0
15704546335_10154557935511336,1.0,0.8888888888888888,4.777777777777778,79.26,51,0.0,0.0,0.0,0,51.0,0,0,0,0,0,0,0,1,7,0,0,0,50.3,0.0,0.0
15704546335_10154558016481336,1.0,0.8571428571428571,5.785714285714286,48.81,94,-0.1027,0.113,0.138,0,94.0,0,0,0,0,2,0,0,4,6,0,1,0,50.166666666666664,1.0,1.0
15704546335_10154557953741336,1.0,1.0,5.454545454545454,60.31,70,-0.296,0.0,0.18,0,70.0,0,0,0,0,0,0,0,0,9,0,2,0,50.458333333333336,0.0,1.0
15704546335_10154558063386336,1.0,1.0,7.625,-4.32,68,0.0,0.0,0.0,0,68.0,1,0,0,0,1,0,0,0,7,0,0,0,50.4,0.0,0.0
15704546335_10154558093446336,1.0,0.875,5.75,71.82,53,0.0,0.0,0.0,0,53.0,0,0,0,0,2,0,0,1,4,0,0,0,50.25,0.0,0.0
15704546335_10154558444196336,1.0,0.6666666666666666,4.733333333333333,73.17,85,0.3612,0.161,0.0,0,42.0,0,0,0,0,1,0,0,1,8,0,2,0,50.3,1.0,0.0
15704546335_10154557947791336,1.0,0.8181818181818182,5.0,60.31,65,0.0,0.0,0.0,0,65.0,0,0,0,0,0,0,0,1,8,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154558463826336,1.0,0.9090909090909091,5.818181818181818,57.43,74,0.0,0.0,0.0,0,36.5,0,0,0,1,0,0,0,3,7,0,2,0,50.15625,0.0,0.0
15704546335_10154558148716336,1.0,0.8888888888888888,5.555555555555555,53.88,58,-0.4939,0.0,0.314,0,58.0,0,0,0,0,0,0,0,1,5,0,1,0,50.25,0.0,1.0
15704546335_10154558153226336,1.0,1.0,6.1,52.87,70,0.0,0.0,0.0,0,70.0,0,0,0,0,0,0,0,1,9,0,0,0,50.36363636363637,0.0,0.0
15704546335_10154558071731336,0.9411764705882353,0.6470588235294118,4.0588235294117645,96.52,85,-0.4019,0.131,0.216,0,85.0,0,0,0,0,1,0,0,3,6,0,2,0,50.25,1.0,1.0
15704546335_10154557940191336,1.0,0.8,6.6,52.87,75,-0.4588,0.0,0.25,0,75.0,0,0,0,0,1,0,0,2,5,0,2,0,50.27272727272727,0.0,1.0
15704546335_10154557505716336,1.0,0.8888888888888888,4.777777777777778,79.26,51,0.0,0.0,0.0,0,51.0,0,0,0,0,0,0,0,1,7,0,0,0,50.3,0.0,0.0
15704546335_10154557782706336,1.0,0.8333333333333334,5.916666666666667,33.92,82,0.4215,0.203,0.0,0,82.0,0,0,0,0,0,0,0,1,9,0,2,0,50.27777777777778,1.0,0.0
15704546335_10154556321706336,1.0,0.8888888888888888,7.111111111111111,28.5,72,-0.2732,0.0,0.208,0,72.0,0,0,0,0,1,0,0,1,5,1,0,0,50.166666666666664,0.0,1.0
15704546335_10154556427686336,1.0,0.9230769230769231,4.461538461538462,109.04,70,0.0,0.147,0.147,0,70.0,0,0,0,1,0,0,0,2,8,0,1,0,50.2,1.0,1.0
15704546335_10154555360171336,1.0,0.8888888888888888,7.444444444444445,36.96,75,-0.3182,0.214,0.372,0,75.0,0,0,0,0,0,0,0,0,9,0,1,0,50.38461538461539,1.0,2.0
15704546335_10154556411001336,1.0,0.9,7.0,52.87,79,-0.4588,0.0,0.25,0,79.0,0,0,0,1,1,0,0,2,4,0,0,0,50.05555555555556,0.0,1.0
15704546335_10154556405991336,1.0,0.875,6.0,54.9,55,-0.6597,0.0,0.386,0,55.0,0,0,0,0,0,0,0,0,7,0,1,0,50.44444444444444,0.0,1.0
15704546335_10154556424441336,1.0,0.9333333333333333,5.466666666666667,73.17,96,0.0,0.0,0.0,0,47.5,0,0,0,0,0,0,0,1,12,0,1,0,50.285714285714285,0.0,0.0
15704546335_10154556386031336,1.0,0.8,5.3,69.79,62,0.0,0.0,0.0,0,62.0,0,0,0,0,1,0,0,1,5,1,1,0,50.15625,0.0,0.0
15704546335_10154556002586336,1.0,0.9090909090909091,6.363636363636363,43.39,80,-0.128,0.19,0.288,0,80.0,0,0,0,1,0,0,0,1,8,0,0,0,50.21875,1.0,2.0
15704546335_10154555074601336,1.0,0.8461538461538461,4.615384615384615,75.2,72,0.25,0.298,0.197,0,72.0,1,0,0,0,2,0,0,0,9,0,1,0,50.43333333333333,2.0,1.0
15704546335_10154554596336336,1.0,1.0,6.9,27.49,78,0.0,0.0,0.0,0,78.0,0,0,0,0,1,0,0,1,8,0,0,0,50.36363636363637,0.0,0.0
15704546335_10154552801551336,1.0,0.9,7.1,44.41,80,0.0,0.0,0.0,0,80.0,0,0,0,0,0,0,0,1,10,0,0,0,50.28125,0.0,0.0
15704546335_10154553614841336,1.0,0.9230769230769231,5.076923076923077,83.66,78,-0.8442,0.0,0.476,0,78.0,0,0,0,1,0,0,0,3,6,0,3,0,50.166666666666664,0.0,3.0
15704546335_10154552782526336,1.0,1.0,8.4,41.02,93,0.0258,0.109,0.0,0,93.0,0,0,0,0,0,0,0,0,10,0,1,0,50.392857142857146,1.0,0.0
15704546335_10154552953396336,1.0,1.0,6.75,80.28,61,0.34,0.255,0.0,0,61.0,0,0,0,0,1,0,0,0,7,0,1,0,50.34615384615385,1.0,0.0
15704546335_10154553028336336,1.0,1.0,8.285714285714286,5.15,64,0.0,0.0,0.0,0,64.0,0,0,0,0,1,0,0,0,6,0,0,0,50.388888888888886,0.0,0.0
15704546335_10154553080311336,1.0,0.875,7.0,63.36,63,0.0,0.0,0.0,0,63.0,0,0,0,0,0,0,0,0,7,0,1,0,50.34615384615385,0.0,0.0
15704546335_10154553588581336,1.0,0.7857142857142857,5.285714285714286,48.81,87,0.1255,0.203,0.175,0,87.0,0,0,0,0,0,0,0,1,8,0,3,0,50.3125,0.0,2.0
15704546335_10154552887576336,1.0,0.8181818181818182,5.545454545454546,68.77,71,0.1779,0.206,0.156,0,71.0,0,0,0,0,1,0,0,2,6,0,0,0,50.21875,1.0,1.0
15704546335_10154552924516336,1.0,0.9230769230769231,5.230769230769231,58.28,80,-0.8555,0.0,0.485,0,80.0,0,0,0,0,0,0,0,0,11,0,1,0,50.35294117647059,0.0,3.0
15704546335_10154552590326336,1.0,0.9285714285714286,4.785714285714286,82.65,80,-0.2168,0.157,0.203,0,80.0,0,0,0,2,0,0,0,4,9,0,0,0,50.075,1.0,1.0
15704546335_10154552353786336,1.0,1.0,5.909090909090909,60.31,75,-0.4767,0.0,0.237,0,75.0,0,0,0,0,0,0,0,2,8,0,2,0,50.23529411764706,0.0,1.0
15704546335_10154552170676336,1.0,0.8181818181818182,4.545454545454546,85.69,60,-0.1027,0.0,0.123,0,60.0,0,0,0,0,0,0,0,2,6,0,2,0,50.26923076923077,0.0,1.0
15704546335_10154552101811336,1.0,0.9166666666666666,7.416666666666667,42.38,100,0.0,0.0,0.0,0,100.0,0,0,0,0,0,0,0,1,10,0,1,0,50.38461538461539,0.0,0.0
15704546335_10154551959151336,1.0,0.875,6.25,71.82,57,-0.2263,0.0,0.213,0,57.0,0,0,0,0,0,0,0,0,8,0,0,0,50.333333333333336,0.0,1.0
15704546335_10154549974166336,1.0,0.9090909090909091,5.454545454545454,60.31,70,-0.6249,0.0,0.291,0,70.0,1,0,0,0,0,0,0,2,8,0,1,0,50.25,0.0,1.0
15704546335_10154549942826336,1.0,1.0,7.4,27.49,83,-0.4215,0.0,0.237,0,83.0,0,0,0,0,1,0,0,1,7,0,1,0,50.36363636363637,0.0,1.0
15704546335_10154547946481336,1.0,0.9090909090909091,6.0,85.69,76,0.0,0.0,0.0,0,76.0,0,0,0,0,1,0,0,1,8,0,1,0,50.34615384615385,0.0,0.0
15704546335_10154550172521336,1.0,0.9,6.6,35.95,75,0.0,0.0,0.0,0,75.0,0,0,0,0,0,0,0,0,9,0,1,0,50.45454545454545,0.0,0.0
15704546335_10154549983086336,1.0,0.875,6.25,71.82,57,-0.2263,0.0,0.213,0,57.0,0,0,0,0,0,0,0,0,8,0,0,0,50.333333333333336,0.0,1.0
15704546335_10154550359091336,1.0,0.9230769230769231,5.769230769230769,66.74,87,0.4278,0.29,0.123,0,87.0,0,0,0,0,0,0,0,0,11,0,2,0,50.43333333333333,2.0,1.0
15704546335_10154549990556336,1.0,1.0,6.5,50.84,89,0.4019,0.197,0.0,0,44.0,0,0,0,0,0,0,0,0,10,0,1,0,50.36666666666667,1.0,0.0
15704546335_10154549952001336,1.0,0.9,6.3,52.87,72,-0.5267,0.0,0.274,0,72.0,0,0,0,0,0,0,0,0,9,0,1,0,50.416666666666664,0.0,1.0
15704546335_10154549521071336,1.0,0.9,7.0,52.87,79,0.0,0.0,0.0,0,79.0,0,0,0,0,1,0,0,1,7,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154549484281336,1.0,0.8888888888888888,6.444444444444445,20.04,66,0.5411,0.304,0.0,0,32.5,0,0,0,0,0,0,0,1,7,0,1,0,50.31818181818182,1.0,0.0
15704546335_10154549365606336,1.0,0.9,5.7,69.79,66,0.0772,0.227,0.206,0,66.0,0,0,0,0,0,0,0,0,10,0,1,0,50.392857142857146,1.0,1.0
15704546335_10154549319761336,1.0,0.9166666666666666,6.0,59.3,83,0.0,0.0,0.0,0,83.0,0,0,0,1,1,1,0,2,8,1,1,0,50.166666666666664,0.0,0.0
15704546335_10154549306196336,1.0,1.0,8.571428571428571,-20.23,66,0.0,0.0,0.0,0,66.0,0,0,0,0,0,0,0,1,6,0,0,0,50.3125,0.0,0.0
15704546335_10154549302171336,1.0,1.0,8.571428571428571,-20.23,66,0.0,0.0,0.0,0,66.0,0,0,0,0,0,0,0,1,6,0,0,0,50.3125,0.0,0.0
15704546335_10154549209801336,1.0,1.0,6.333333333333333,36.96,65,0.4767,0.369,0.0,0,65.0,0,0,0,1,1,0,0,1,6,0,0,0,50.22727272727273,2.0,0.0
15704546335_10154549103131336,1.0,0.9166666666666666,6.25,42.38,86,0.2023,0.141,0.0,0,86.0,0,0,0,0,1,0,0,1,9,0,1,0,50.3125,1.0,0.0
15704546335_10154547497696336,1.0,0.8571428571428571,5.571428571428571,82.65,91,0.4466,0.184,0.0,0,91.0,0,0,0,0,0,0,0,1,11,0,2,0,50.3,1.0,0.0
15704546335_10154547531401336,1.0,0.9090909090909091,5.363636363636363,68.77,69,-0.5423,0.0,0.259,0,69.0,0,0,0,0,1,0,0,1,5,1,2,0,50.21875,0.0,1.0
15704546335_10154547582316336,1.0,0.9090909090909091,6.545454545454546,60.31,82,0.0,0.0,0.0,0,82.0,0,0,0,0,0,0,0,0,8,0,1,0,50.458333333333336,0.0,0.0
15704546335_10154548249936336,1.0,1.0,5.5,86.71,64,0.1027,0.221,0.191,0,64.0,0,0,0,0,1,0,0,0,7,1,1,0,50.36363636363637,1.0,1.0
15704546335_10154547613496336,1.0,1.0,5.583333333333333,60.31,78,0.6408,0.368,0.0,0,78.0,0,0,0,1,0,0,0,0,9,0,1,0,50.3,2.0,0.0
15704546335_10154547472276336,1.0,0.9090909090909091,5.363636363636363,60.31,69,0.0,0.0,0.0,0,69.0,0,0,0,0,1,0,0,0,9,0,0,0,50.38461538461539,0.0,0.0
15704546335_10154547493221336,1.0,0.9230769230769231,6.153846153846154,49.82,92,0.347,0.19,0.097,0,92.0,0,0,0,1,1,0,0,1,8,1,1,0,50.21875,1.0,1.0
15704546335_10154547801296336,1.0,0.9166666666666666,6.25,42.38,86,0.2023,0.141,0.0,0,86.0,0,0,0,0,1,0,0,1,9,0,1,0,50.3125,1.0,0.0
15704546335_10154547455451336,1.0,0.9230769230769231,5.923076923076923,41.36,89,-0.5994,0.0,0.308,0,89.0,0,0,0,0,0,0,0,0,11,0,2,0,50.38235294117647,0.0,2.0
15704546335_10154547553271336,1.0,0.875,7.375,29.52,66,-0.2732,0.0,0.231,0,66.0,0,0,0,0,0,0,0,0,7,0,1,0,50.4,0.0,1.0
15704546335_10154547108816336,1.0,0.9,6.6,66.4,75,0.1027,0.208,0.177,0,37.0,0,0,0,0,0,0,0,1,8,0,0,0,50.233333333333334,1.0,1.0
15704546335_10154546710881336,1.0,0.875,6.125,37.98,56,0.0,0.0,0.0,0,56.0,0,0,0,0,0,0,0,1,6,0,1,0,50.3,0.0,0.0
15704546335_10154544454176336,1.0,0.75,5.25,84.68,74,0.4019,0.197,0.0,0,74.0,0,0,0,1,0,0,0,0,7,0,3,0,50.34615384615385,1.0,0.0
15704546335_10154544434981336,1.0,0.7777777777777778,4.777777777777778,79.26,51,0.0,0.0,0.0,0,51.0,0,0,0,0,0,0,0,1,5,0,2,0,50.27272727272727,0.0,0.0
15704546335_10154544191296336,1.0,1.0,10.0,-26.66,54,0.296,0.375,0.208,0,54.0,0,0,0,1,0,0,0,0,4,0,0,0,50.214285714285715,1.0,1.0
15704546335_10154543904091336,1.0,0.875,7.375,37.98,66,0.0,0.0,0.0,0,66.0,0,0,0,0,0,0,0,1,7,0,1,0,50.26923076923077,0.0,0.0
15704546335_10154544044066336,1.0,0.75,5.083333333333333,76.22,72,0.25,0.212,0.147,0,72.0,0,0,0,0,0,0,0,0,9,0,3,0,50.375,1.0,1.0
15704546335_10154544470496336,1.0,0.7777777777777778,5.888888888888889,70.8,61,0.4939,0.375,0.0,0,61.0,0,0,0,0,1,0,0,2,3,0,0,0,50.13636363636363,2.0,0.0
15704546335_10154544392126336,1.0,1.0,5.888888888888889,62.34,61,0.0,0.0,0.0,0,61.0,0,0,0,0,0,0,0,1,9,0,0,0,50.285714285714285,0.0,0.0
15704546335_10154544377851336,1.0,0.9090909090909091,6.181818181818182,19.03,78,-0.5106,0.0,0.268,0,78.0,0,0,0,0,1,0,0,3,6,0,1,0,50.15625,0.0,1.0
15704546335_10154544348801336,1.0,1.0,7.0,32.56,39,0.0,0.0,0.0,0,39.0,0,0,0,0,1,0,0,0,4,0,0,0,50.416666666666664,0.0,0.0
15704546335_10154544250121336,1.0,0.75,6.625,12.59,60,0.1027,0.167,0.0,0,60.0,0,0,0,0,1,0,0,1,3,0,0,0,50.2,1.0,0.0
15704546335_10154544073956336,1.0,1.0,6.666666666666667,28.5,68,-0.1531,0.0,0.167,0,68.0,0,0,0,0,0,0,0,1,8,0,0,0,50.35,0.0,1.0
15704546335_10154543916391336,1.0,0.8,5.4,69.79,63,0.0,0.0,0.0,0,63.0,0,0,0,0,0,0,0,1,7,0,2,0,50.36363636363637,0.0,0.0
15704546335_10154543815981336,0.9230769230769231,0.8461538461538461,5.3076923076923075,66.74,81,-0.4588,0.0,0.2,0,81.0,0,0,0,1,1,0,0,1,7,0,2,0,50.266666666666666,0.0,1.0
15704546335_10154541431416336,1.0,1.0,4.833333333333333,93.14,69,0.0,0.226,0.158,0,34.0,0,0,0,2,0,0,0,2,7,0,1,0,50.142857142857146,2.0,1.0
15704546335_10154541743891336,1.0,1.0,7.0,40.01,47,0.0,0.0,0.0,0,47.0,0,0,0,0,0,0,0,0,6,0,0,0,50.42857142857143,0.0,0.0
15704546335_10154541194356336,1.0,0.7777777777777778,8.555555555555555,20.04,85,0.0,0.0,0.0,0,85.0,0,0,0,0,1,0,0,1,6,0,1,0,50.35,0.0,0.0
15704546335_10154542085846336,1.0,0.8333333333333334,6.75,33.92,92,0.1779,0.134,0.0,0,92.0,0,0,0,0,0,0,0,1,9,0,1,0,50.357142857142854,1.0,0.0
15704546335_10154541438161336,1.0,0.9333333333333333,5.866666666666666,47.79,102,0.4466,0.173,0.0,0,102.0,0,0,0,0,0,0,0,0,12,1,2,0,50.30952380952381,1.0,0.0
15704546335_10154541249116336,1.0,0.8888888888888888,5.222222222222222,87.72,55,0.0,0.0,0.0,0,55.0,0,0,0,0,0,0,0,1,7,0,1,0,50.35,0.0,0.0
15704546335_10154541495981336,1.0,0.9230769230769231,5.461538461538462,66.74,83,0.0,0.0,0.0,0,83.0,0,0,0,0,1,0,0,3,5,0,2,0,50.17857142857143,0.0,0.0
15704546335_10154541328186336,1.0,0.9090909090909091,5.909090909090909,68.77,75,-0.5574,0.0,0.265,0,75.0,0,0,0,0,0,0,0,1,8,0,0,0,50.26923076923077,0.0,1.0
15704546335_10154541428246336,1.0,1.0,6.0,79.26,62,0.0258,0.121,0.0,0,62.0,0,0,0,0,0,0,0,1,7,0,0,0,50.27272727272727,1.0,0.0
15704546335_10154541341951336,1.0,1.0,6.3,44.41,72,-0.4767,0.131,0.358,0,72.0,0,0,0,0,0,0,0,0,9,0,1,0,50.416666666666664,1.0,2.0
15704546335_10154541640906336,1.0,0.8,6.8,44.41,77,0.1027,0.216,0.261,0,77.0,0,0,0,0,1,0,0,0,7,0,2,0,50.38461538461539,1.0,2.0
15704546335_10154541264741336,1.0,1.0,4.833333333333333,93.14,69,0.0,0.226,0.158,0,34.0,0,0,0,2,0,0,0,2,7,0,1,0,50.142857142857146,2.0,1.0
15704546335_10154541241756336,1.0,0.75,5.666666666666667,59.3,79,-0.7906,0.0,0.412,0,79.0,0,0,0,0,0,0,0,0,9,0,3,0,50.375,0.0,2.0
15704546335_10154541191526336,1.0,0.75,7.125,37.98,64,-0.5267,0.0,0.327,0,64.0,0,0,0,0,0,0,0,0,7,0,0,0,50.291666666666664,0.0,1.0
15704546335_10154541179266336,1.0,1.0,5.3,78.25,62,-0.5719,0.0,0.37,0,62.0,0,0,0,2,0,0,0,1,7,0,0,0,50.13333333333333,0.0,2.0
15704546335_10154539129401336,1.0,0.8181818181818182,5.363636363636363,77.23,69,0.0,0.0,0.0,0,69.0,0,0,0,0,0,0,0,0,9,0,1,0,50.42307692307692,0.0,0.0
15704546335_10154540086201336,1.0,1.0,6.0,33.92,83,-0.6808,0.0,0.359,0,83.0,0,0,0,0,0,0,0,1,9,0,1,0,50.34615384615385,0.0,2.0
15704546335_10154540105641336,1.0,0.7692307692307693,4.615384615384615,100.58,72,0.0,0.0,0.0,0,72.0,0,0,0,0,0,0,0,1,9,0,2,0,50.25,0.0,0.0
15704546335_10154539590461336,1.0,1.0,7.8,15.64,43,-0.5574,0.0,0.474,0,43.0,0,0,0,0,0,0,0,0,5,0,0,0,50.25,0.0,1.0
15704546335_10154540121306336,1.0,0.9090909090909091,5.909090909090909,68.77,75,-0.5574,0.0,0.265,0,75.0,0,0,0,0,0,0,0,1,8,0,0,0,50.26923076923077,0.0,1.0
15704546335_10154539584216336,1.0,0.9090909090909091,4.909090909090909,77.23,64,-0.296,0.0,0.196,0,64.0,1,0,0,1,0,0,0,2,5,1,1,0,50.13333333333333,0.0,1.0
15704546335_10154539712711336,1.0,0.9090909090909091,7.2727272727272725,68.77,90,0.0,0.0,0.0,0,90.0,0,0,0,0,1,0,0,1,8,0,0,0,50.30769230769231,0.0,0.0
15704546335_10154539125791336,0.9230769230769231,0.8461538461538461,5.076923076923077,58.28,78,0.2103,0.183,0.131,0,38.5,0,0,0,0,0,0,0,2,9,0,2,0,50.28125,1.0,1.0
15704546335_10154539658601336,1.0,0.7777777777777778,5.333333333333333,70.8,56,0.0,0.0,0.0,0,56.0,0,0,0,0,0,0,0,0,7,0,1,0,50.4,0.0,0.0
15704546335_10154539310221336,1.0,0.8888888888888888,6.666666666666667,62.34,68,-0.3182,0.0,0.223,0,68.0,0,0,0,0,0,0,0,2,7,0,0,0,50.166666666666664,0.0,1.0
15704546335_10154539025001336,1.0,1.0,6.4,78.25,73,-0.7783,0.0,0.459,0,73.0,0,0,0,0,0,0,0,1,8,0,1,0,50.36363636363637,0.0,2.0
15704546335_10154538896006336,1.0,0.9230769230769231,5.230769230769231,58.28,80,0.0516,0.091,0.0,0,80.0,0,0,0,0,0,0,0,0,12,0,1,0,50.361111111111114,1.0,0.0
15704546335_10154538818691336,0.9285714285714286,0.9285714285714286,4.785714285714286,91.11,80,0.0,0.0,0.0,0,80.0,0,0,0,1,0,0,0,2,8,1,1,0,50.1578947368421,0.0,0.0
15704546335_10154538586101336,1.0,0.7272727272727273,5.2727272727272725,77.23,68,-0.296,0.0,0.18,0,68.0,0,0,0,0,1,0,0,1,6,0,1,0,50.266666666666666,0.0,1.0
15704546335_10154538434746336,1.0,0.9090909090909091,6.909090909090909,26.47,86,0.0258,0.194,0.264,0,86.0,0,0,0,0,0,0,0,2,8,0,1,0,50.21875,1.0,2.0
15704546335_10154536239441336,1.0,1.0,7.571428571428571,13.61,59,0.0,0.0,0.0,0,29.0,0,0,0,0,0,0,0,0,7,0,0,0,50.388888888888886,0.0,0.0
15704546335_10154535935191336,1.0,0.8333333333333334,5.0,76.22,71,0.0,0.0,0.0,0,71.0,0,0,0,0,1,0,0,0,10,0,2,0,50.40625,0.0,0.0
